% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
2289 +9.764544598e+01 +9.764544598e+01 +2.328654460e+02 +2.328654460e+02 -1.1383e+00 +4.1949e+00 -4.1215e+00 -4.4011e+00 +2.9759e+00 -3.3550e+00 -7.2170e-01 -2.4462e+00 +1.9255e-01 -1.5796e+00 -3.8994e+00 -3.0152e+00 +1.0654e+00 -2.7112e+00 -1.5620e+00 -1.8303e+00 +1.7536e-02 -2.8171e+00 +4.2711e+00 -1.6067e+00
2382 +5.865578089e+01 +5.865578089e+01 +1.938757809e+02 +1.938757809e+02 -1.0407e+00 +4.0973e+00 -4.1072e+00 -4.3208e+00 +2.8022e+00 -3.3574e+00 -5.7572e-01 -2.5046e+00 +9.7547e-02 -1.5886e+00 -3.7928e+00 -3.0286e+00 +1.0115e+00 -2.6352e+00 -1.5613e+00 -1.7380e+00 +2.4615e-02 -2.7931e+00 +4.2397e+00 -1.3719e+00
2751 +3.898482915e+01 +3.898482915e+01 +1.742048291e+02 +1.742048291e+02 -1.1232e+00 +4.1781e+00 -4.0395e+00 -4.2795e+00 +2.9041e+00 -3.3447e+00 -5.7999e-01 -2.4034e+00 +3.6451e-02 -1.5530e+00 -3.8486e+00 -3.0231e+00 +1.0672e+00 -2.6522e+00 -1.5188e+00 -1.7609e+00 +4.8200e-02 -2.7457e+00 +4.2199e+00 -1.3378e+00
% function evaluation | noise-free fitness - Fopt (5.040000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.775421601e+02 +8.775421601e+02 +8.825821601e+02 +8.825821601e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
75 +6.130354295e+02 +6.130354295e+02 +6.180754295e+02 +6.180754295e+02 +8.1437e-01 +1.4857e+00 +9.7375e-02 +1.1598e+00 +4.6247e-01 +1.4467e-02 +3.5564e-01 +4.8622e-01 +6.9768e-01 +6.3560e-01 -6.8576e-01 +3.4934e-01 +2.3874e-01 +2.0647e-01 +9.8382e-01 +3.2457e-01 +5.0591e-01 +3.4898e-01 +9.6254e-01 +7.2282e-01
191 +3.575690162e+02 +3.575690162e+02 +3.626090162e+02 +3.626090162e+02 -6.2975e-02 +2.5508e+00 +1.2557e+00 +1.5657e+00 +7.7735e-01 -7.6099e-01 +5.5777e-01 +8.2785e-01 +4.9390e-01 -4.8403e-01 -1.8797e+00 +2.3302e-01 +6.3135e-02 -3.6903e-01 +8.8540e-01 +6.2156e-01 -9.6774e-01 -1.3880e+00 +9.8520e-01 +1.1880e+00
260 +2.435430232e+02 +2.435430232e+02 +2.485830232e+02 +2.485830232e+02 -1.0822e+00 +3.2404e+00 +2.7191e+00 +2.2848e-01 +6.0893e-01 -5.5560e-01 +3.7006e-01 +1.2150e+00 +9.5228e-01 -2.0138e+00 -3.8805e+00 -4.3110e-01 +3.7357e-01 -2.5169e+00 +1.3778e+00 +3.1060e-02 -2.0874e+00 -2.0344e+00 +6.2350e-01 +1.0965e+00
723 +1.543362323e+02 +1.543362323e+02 +1.593762323e+02 +1.593762323e+02 -3.1714e+00 +2.6978e+00 +4.2088e+00 -4.4580e-01 +5.1169e-01 -3.7298e-01 +2.1039e-01 +3.1177e-02 +1.2806e+00 -4.4974e-01 -2.6213e+00 -4.7146e-01 -1.2150e+00 -2.2294e+00 +2.9462e+00 -7.6566e-01 -4.2352e+00 -1.5384e+00 +4.2037e-01 +1.8449e+00
2749 +9.460588145e+01 +9.460588145e+01 +9.964588145e+01 +9.964588145e+01 -1.3495e+00 +1.7840e+00 +3.5863e+00 -3.9539e-01 +7.1791e-01 +1.5782e+00 +2.8925e-01 -4.0663e-01 +4.6917e-02 -9.4503e-01 -3.2714e+00 -8.2962e-01 -6.2159e-01 -2.3554e+00 +3.1540e+00 -2.3507e-01 -4.7608e+00 -1.7861e+00 +1.6003e-01 +1.0473e+00
2994 +6.128479063e+01 +6.128479063e+01 +6.632479063e+01 +6.632479063e+01 -1.3152e+00 +1.7949e+00 +3.6823e+00 -2.6791e-01 +7.9139e-01 +1.4601e+00 +2.6322e-01 -4.6478e-01 +7.2708e-02 -1.0157e+00 -3.2116e+00 -8.9190e-01 -7.5553e-01 -2.2451e+00 +3.1157e+00 -1.8897e-01 -4.6725e+00 -1.8020e+00 +1.6943e-01 +1.0517e+00
3109 +3.974344436e+01 +3.974344436e+01 +4.478344436e+01 +4.478344436e+01 -1.3602e+00 +1.6970e+00 +3.7509e+00 -2.5505e-01 +6.9600e-01 +1.6444e+00 +1.4975e-01 -4.2074e-01 +1.5009e-01 -1.0194e+00 -3.1740e+00 -8.5241e-01 -5.7828e-01 -2.1775e+00 +3.0659e+00 -2.4661e-01 -4.7294e+00 -1.7645e+00 +1.7749e-01 +1.1890e+00
% function evaluation | noise-free fitness - Fopt (9.170000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.638865941e+02 +4.638865941e+02 +4.730565941e+02 +4.730565941e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
29 +3.979867844e+02 +3.979867844e+02 +4.071567844e+02 +4.071567844e+02 +1.2624e+00 +8.5927e-01 +1.8032e-01 +1.3819e+00 +8.5424e-01 +2.9694e-01 +5.8968e-01 +1.8898e-01 +1.0335e+00 +1.3599e+00 +1.9335e-01 +8.1198e-01 +7.9060e-01 +9.8770e-01 +9.6392e-01 +4.1108e-01 +4.4755e-01 +9.6725e-01 +7.0594e-01 +1.1276e+00
217 +2.407522973e+02 +2.407522973e+02 +2.499222973e+02 +2.499222973e+02 +2.1862e+00 -1.7440e+00 -1.7134e+00 +1.7100e+00 +6.1197e-01 -1.3013e+00 -5.0836e-01 +6.9443e-01 +1.8955e+00 +1.6381e+00 +1.5298e+00 +2.2764e+00 -5.6952e-01 +2.1291e+00 +7.3812e-01 +1.4804e+00 +2.4510e-01 +2.6838e+00 -3.2241e-01 +8.7257e-01
959 +1.488462245e+02 +1.488462245e+02 +1.580162245e+02 +1.580162245e+02 +4.1688e+00 -1.1775e+00 -3.7019e+00 +2.6988e+00 -8.5026e-01 -1.0421e+00 +1.0394e+00 +2.0756e+00 -4.4442e-01 +1.4930e+00 +3.5632e+00 +2.4139e+00 -5.7744e-01 +2.5967e+00 +1.3770e+00 +2.3971e+00 -5.0323e-01 +1.8672e+00 -1.2162e+00 +1.1988e+00
2180 +9.958206091e+01 +9.958206091e+01 +1.087520609e+02 +1.087520609e+02 +3.5648e+00 -2.4748e+00 -2.0146e+00 +2.4471e+00 -1.9118e+00 -7.4430e-01 +1.2406e+00 +7.8836e-01 -1.6132e-01 +2.1158e+00 +2.8401e+00 +2.6984e+00 +8.2852e-02 +3.5782e+00 +1.1528e+00 +3.3809e+00 -1.7374e+00 +1.0110e+00 -1.8440e+00 +1.2085e+00
2223 +5.905578772e+01 +5.905578772e+01 +6.822578772e+01 +6.822578772e+01 +3.5669e+00 -2.4362e+00 -2.1356e+00 +2.3705e+00 -1.9749e+00 -7.6854e-01 +1.2292e+00 +8.2229e-01 -1.7269e-01 +2.0094e+00 +2.9633e+00 +2.7552e+00 +1.5343e-01 +3.5190e+00 +1.2337e+00 +3.2772e+00 -1.5931e+00 +9.2154e-01 -1.9158e+00 +1.1147e+00
2515 +3.846353653e+01 +3.846353653e+01 +4.763353653e+01 +4.763353653e+01 +3.4604e+00 -2.4236e+00 -2.1630e+00 +2.4026e+00 -1.9797e+00 -7.9859e-01 +1.2562e+00 +7.9252e-01 -1.4960e-01 +2.0798e+00 +2.9908e+00 +2.6968e+00 +3.0252e-02 +3.5345e+00 +1.1623e+00 +3.1012e+00 -1.6888e+00 +8.8558e-01 -1.9948e+00 +1.0928e+00
2822 +2.508783460e+01 +2.508783460e+01 +3.425783460e+01 +3.425783460e+01 +3.4076e+00 -2.4759e+00 -2.1617e+00 +2.4388e+00 -1.9912e+00 -8.9193e-01 +1.2746e+00 +8.2383e-01 -9.6806e-02 +2.1160e+00 +2.9722e+00 +2.8038e+00 +4.0126e-02 +3.5535e+00 +1.1416e+00 +3.1745e+00 -1.6770e+00 +8.6812e-01 -1.9177e+00 +1.0602e+00
