% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
101 +3.497716402e+04 +3.497716402e+04 +3.493046402e+04 +3.493046402e+04 +1.1892e+00 +2.3502e+00 -6.1740e-01 -1.6570e-01 +4.6887e-01 -1.9500e+00 +2.7227e-01 +1.2405e+00 +9.9077e-01 +1.6570e+00 -4.2417e-01 -1.4973e+00 +1.0477e+00 -1.3337e+00 +1.3390e+00 +5.4128e-01 +8.7665e-01 -6.6896e-01 +1.6408e+00 -9.0322e-03
110 +1.999889787e+04 +1.999889787e+04 +1.995219787e+04 +1.995219787e+04 +8.0305e-01 +1.9955e+00 -1.6590e+00 -8.9553e-01 +1.2672e+00 -2.0423e+00 +5.5549e-01 +5.8875e-01 +1.0536e-01 +1.3068e+00 -8.8290e-01 -1.3111e+00 +1.8878e+00 -2.1766e+00 +1.8312e+00 +6.0281e-01 +1.2667e+00 -9.2208e-01 +9.9287e-01 +9.0805e-01
134 +1.371747599e+04 +1.371747599e+04 +1.367077599e+04 +1.367077599e+04 +1.3566e+00 +1.9616e+00 -1.0881e+00 -1.2907e+00 +1.2249e+00 -1.2962e+00 +4.8381e-01 -4.8707e-01 +6.6753e-01 +1.1979e+00 -6.0577e-01 -1.6081e+00 +4.2385e+00 -3.6900e+00 +1.3348e+00 +3.7408e-01 +1.1034e+00 -1.6947e+00 +7.5093e-01 +2.5085e-01
157 +7.167458858e+03 +7.167458858e+03 +7.120758858e+03 +7.120758858e+03 +1.5524e+00 +1.5024e+00 -1.1346e+00 -1.5055e+00 -3.7860e-01 -1.6246e+00 +1.3423e+00 -9.9932e-01 +6.4935e-01 +1.4901e+00 -1.3904e+00 -2.2613e+00 +2.7577e+00 -1.9257e+00 +1.3593e+00 -8.5714e-01 +6.6845e-02 -2.2269e+00 +7.5922e-01 +6.0144e-01
158 +4.402648839e+03 +4.402648839e+03 +4.355948839e+03 +4.355948839e+03 +1.8321e-01 +1.5882e+00 -1.5736e+00 -2.1586e+00 +7.5748e-01 -1.7792e+00 +4.5367e-01 -8.0826e-01 +1.1582e+00 +1.2010e+00 -9.2892e-01 -2.6672e+00 +2.7207e+00 -3.7533e+00 +6.1531e-01 -1.2193e-03 +9.1431e-01 -2.5431e+00 +8.4132e-01 -4.5550e-01
183 +3.613386591e+03 +3.613386591e+03 +3.566686591e+03 +3.566686591e+03 +2.0688e-01 +1.7702e+00 -2.5441e+00 -2.5598e+00 -2.8761e-01 -1.4765e+00 +9.4019e-01 -8.6839e-02 +2.3720e+00 +1.5019e+00 -1.3000e-01 -4.1192e+00 +1.4793e+00 -3.2279e+00 -8.0455e-01 +1.4551e-01 +2.9307e+00 -3.4283e+00 -5.8690e-01 +4.7203e-01
303 +2.199808603e+03 +2.199808603e+03 +2.153108603e+03 +2.153108603e+03 -6.1693e-02 -6.7668e-01 -1.8804e+00 -3.1908e+00 -5.2409e-03 -1.7180e+00 +3.1156e-01 -1.6386e+00 +5.6103e-01 +1.2058e+00 +4.3196e-01 -3.8612e+00 +2.2678e+00 -3.4036e+00 +1.5278e+00 -1.0000e+00 +1.0772e+00 -3.8471e+00 -1.4405e+00 +5.2780e-01
332 +1.130933769e+03 +1.130933769e+03 +1.084233769e+03 +1.084233769e+03 -3.4834e-02 +6.6685e-01 -3.2791e+00 -3.3777e+00 -8.2845e-01 -2.5053e+00 -1.8402e+00 -6.8083e-01 +1.2186e+00 +1.1439e+00 -1.0049e-01 -4.6572e+00 +9.9836e-01 -4.6358e+00 +1.9505e+00 +4.4207e-02 +1.8480e+00 -3.3412e+00 +8.4941e-02 +1.7119e+00
376 +6.972035806e+02 +6.972035806e+02 +6.505035806e+02 +6.505035806e+02 +4.7364e-01 +3.8628e-02 -3.0348e+00 -3.8815e+00 -1.7433e+00 -2.4814e+00 +1.0810e-01 -7.2807e-01 -5.8298e-02 +1.6263e+00 +2.5712e-01 -3.7122e+00 +2.0271e+00 -2.8338e+00 +7.2773e-01 -1.0336e+00 +2.1155e+00 -3.1251e+00 -3.1063e-01 +2.4350e+00
385 +4.352171766e+02 +4.352171766e+02 +3.885171766e+02 +3.885171766e+02 -5.4107e-01 +3.7078e-01 -3.0348e+00 -3.7361e+00 -1.5099e+00 -3.1106e+00 -1.3079e+00 -7.7442e-01 +8.8072e-01 +1.1488e+00 -1.6826e-02 -3.4327e+00 +1.9435e+00 -4.1128e+00 +1.3886e+00 -2.1794e+00 +2.7094e+00 -2.6224e+00 -4.7024e-01 +1.6488e+00
481 +2.822481886e+02 +2.822481886e+02 +2.355481886e+02 +2.355481886e+02 -9.9360e-01 +5.3596e-01 -3.5999e+00 -3.8387e+00 -1.7250e+00 -2.4592e+00 -1.1050e+00 -1.3289e+00 +9.4026e-01 +9.8699e-01 -5.6648e-01 -3.6098e+00 +1.3321e+00 -3.6528e+00 +7.5062e-01 -1.4286e+00 +1.7138e+00 -3.1518e+00 -6.0731e-01 +1.8425e+00
497 +1.734853080e+02 +1.734853080e+02 +1.267853080e+02 +1.267853080e+02 -9.3843e-01 +8.7786e-02 -3.0277e+00 -3.1819e+00 -1.5214e+00 -2.6305e+00 -1.2206e+00 -7.9020e-01 +5.1137e-01 +9.3558e-01 +9.2005e-03 -4.1688e+00 +1.8330e+00 -4.0320e+00 +6.1041e-01 -1.4474e+00 +1.5691e+00 -3.1703e+00 -2.4336e-01 +1.4812e+00
533 +1.461208418e+02 +1.461208418e+02 +9.942084178e+01 +9.942084178e+01 -1.1960e+00 +1.4234e-01 -3.6524e+00 -3.6049e+00 -1.7297e+00 -3.6466e+00 -2.9658e-01 -1.3660e+00 +4.6478e-01 +1.0775e+00 -8.5387e-02 -4.1255e+00 +2.0518e+00 -3.4661e+00 +1.1629e+00 -8.2349e-01 +1.7299e+00 -3.3814e+00 -2.7828e-01 +1.7805e+00
602 +9.786978549e+01 +9.786978549e+01 +5.116978549e+01 +5.116978549e+01 -8.0431e-01 +5.2078e-02 -3.6210e+00 -3.4005e+00 -1.4801e+00 -3.1206e+00 -9.2225e-01 -1.2066e+00 +6.5872e-01 +1.3842e+00 -5.2074e-02 -3.9180e+00 +1.9915e+00 -3.5658e+00 +8.8433e-01 -1.3005e+00 +1.6315e+00 -3.5490e+00 -9.9967e-02 +2.2049e+00
726 +5.695422572e+01 +5.695422572e+01 +1.025422572e+01 +1.025422572e+01 -6.9910e-01 -5.1759e-03 -3.4152e+00 -3.3747e+00 -1.4962e+00 -3.1074e+00 -9.9359e-01 -1.3719e+00 +3.3331e-01 +1.0176e+00 -2.8765e-01 -3.7080e+00 +1.7428e+00 -3.7046e+00 +6.3373e-01 -1.3291e+00 +1.8576e+00 -3.3733e+00 -2.8535e-02 +2.0741e+00
841 +3.001052860e+01 +3.001052860e+01 -1.668947140e+01 -1.668947140e+01 -6.6423e-01 -9.1851e-03 -3.3181e+00 -3.5075e+00 -1.6003e+00 -2.9372e+00 -7.6625e-01 -1.6238e+00 +2.0955e-01 +1.0912e+00 -2.6849e-01 -3.7855e+00 +1.7280e+00 -3.8236e+00 +7.7243e-01 -1.2989e+00 +1.6691e+00 -3.5009e+00 -9.8012e-02 +1.6575e+00
1012 +2.316359395e+01 +2.316359395e+01 -2.353640605e+01 -2.353640605e+01 -5.3701e-01 +6.9620e-02 -3.3504e+00 -3.4698e+00 -1.5173e+00 -2.9441e+00 -8.1388e-01 -1.6369e+00 +1.0448e-01 +9.4958e-01 -2.0724e-01 -3.7997e+00 +1.6599e+00 -3.7952e+00 +7.1376e-01 -1.3630e+00 +1.7202e+00 -3.4917e+00 -1.3697e-01 +1.7555e+00
2780 +1.581930434e+01 +1.581930434e+01 -3.088069566e+01 -3.088069566e+01 +1.6537e-01 +7.4229e-01 -2.9007e+00 -3.3107e+00 -1.4458e+00 -2.9567e+00 -7.9213e-01 -1.6118e+00 +2.0002e-01 +9.5797e-01 -9.4565e-02 -3.8344e+00 +1.7118e+00 -3.7977e+00 +7.4465e-01 -1.3491e+00 +1.7407e+00 -3.4489e+00 -2.3743e-01 +1.7227e+00
% function evaluation | noise-free fitness - Fopt (-9.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.796025531e+04 +9.796025531e+04 +9.786717531e+04 +9.786717531e+04 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
40 +6.307087657e+04 +6.307087657e+04 +6.297779657e+04 +6.297779657e+04 +6.4417e-01 +6.8478e-01 -4.3497e-01 +1.0576e+00 +4.2513e-01 +5.5260e-02 -2.0321e-02 +6.3549e-02 +9.3564e-01 +7.0963e-01 +3.0782e-01 +9.6575e-01 +5.0484e-01 +7.0907e-02 +9.4982e-01 +6.7798e-01 -1.8923e-01 +1.6026e+00 +5.6787e-01 +1.0604e+00
84 +3.411027621e+04 +3.411027621e+04 +3.401719621e+04 +3.401719621e+04 +1.3849e-01 -2.9468e-01 -5.6140e-01 -2.4880e-03 +2.9759e-01 +5.1908e-02 -6.9954e-01 +5.3506e-01 +8.3632e-01 -4.9104e-01 -3.7927e-01 +7.0158e-01 +5.1589e-01 +3.0395e-01 +3.9080e-01 +4.5335e-01 +5.1575e-02 +1.9940e+00 -2.9522e-01 +1.7966e+00
117 +2.317422981e+04 +2.317422981e+04 +2.308114981e+04 +2.308114981e+04 -2.1372e-01 -1.0537e+00 -3.7689e-01 +6.8031e-01 -5.2638e-02 -5.4907e-01 -5.1296e-01 +3.2920e-01 +9.8066e-01 -2.8886e-02 +3.2756e-01 +8.0155e-01 +1.8105e+00 +3.6198e-01 +4.2608e-03 +6.1507e-01 -3.4364e-01 +1.2712e+00 -6.6755e-01 +1.6394e+00
145 +1.584082471e+04 +1.584082471e+04 +1.574774471e+04 +1.574774471e+04 -6.6404e-01 -8.9960e-01 -2.9174e-01 -3.4203e-01 +6.3696e-01 -1.3962e+00 -7.3033e-01 -5.3942e-01 +5.4923e-01 -4.7472e-01 +4.0944e-01 +3.3896e-01 +1.9825e+00 +3.3974e-01 +7.2135e-01 +1.2858e+00 -1.4693e+00 +1.5653e+00 -1.1734e+00 +2.2642e+00
159 +8.114394955e+03 +8.114394955e+03 +8.021314955e+03 +8.021314955e+03 -3.5366e-01 -1.8636e+00 -7.9882e-01 -6.6649e-01 +1.9945e-01 -1.2072e+00 -1.4137e+00 -1.5162e+00 +1.4305e-01 -1.6860e+00 +4.7929e-01 -3.5847e-01 +1.9530e+00 -4.5768e-01 +7.6218e-01 +1.1180e+00 -1.3316e+00 +9.2992e-01 -1.2957e+00 +2.3264e+00
200 +5.934765198e+03 +5.934765198e+03 +5.841685198e+03 +5.841685198e+03 -8.8646e-01 -2.0471e+00 -2.7505e-01 +5.2374e-01 -1.0664e+00 -1.5711e+00 -1.0654e+00 -1.6041e+00 +2.7440e-01 -1.3563e+00 +5.4421e-01 -4.6221e-01 +1.2102e+00 -9.7689e-01 -3.2964e-01 +5.5041e-01 -3.0681e+00 +1.0609e+00 -3.5335e-01 +2.0345e+00
237 +3.419205062e+03 +3.419205062e+03 +3.326125062e+03 +3.326125062e+03 -1.0061e+00 -2.4235e+00 -2.8201e+00 +1.5679e+00 -1.0677e+00 -2.8878e+00 -1.2706e+00 -2.3836e+00 -2.1809e-01 -2.0697e+00 +1.7207e+00 -1.3950e+00 +5.0951e-01 -1.0519e+00 +4.2543e-01 +2.1439e-01 -2.7703e+00 +3.6893e-01 -2.1270e+00 +2.2689e+00
327 +1.646436061e+03 +1.646436061e+03 +1.553356061e+03 +1.553356061e+03 -2.6496e+00 -3.1519e+00 -1.3912e+00 +1.2816e+00 -2.5355e+00 -3.4413e+00 -1.2972e+00 -1.6964e+00 -1.3498e+00 -2.2414e+00 +1.7591e+00 -1.1320e+00 -1.0511e+00 -8.3257e-01 +8.6518e-02 -6.2094e-01 -2.8192e+00 +3.8973e-01 -9.4970e-01 +2.5525e+00
374 +1.230043739e+03 +1.230043739e+03 +1.136963739e+03 +1.136963739e+03 -2.6090e+00 -3.1252e+00 -7.3024e-01 +5.8200e-01 -1.9177e+00 -2.3547e+00 -7.4292e-01 -8.6573e-01 -7.9842e-01 -2.5696e+00 +1.6946e+00 -1.1908e+00 +7.2545e-01 -8.1906e-01 +1.8560e-01 -1.4871e-01 -3.2992e+00 +2.4443e-01 -1.0118e+00 +1.8846e+00
389 +8.730821135e+02 +8.730821135e+02 +7.800021135e+02 +7.800021135e+02 -3.0207e+00 -2.5065e+00 -7.5736e-01 +4.0255e-01 -2.3422e+00 -1.8107e+00 -1.7647e-01 -5.3565e-01 -1.2062e+00 -2.8561e+00 +2.1166e+00 -7.1390e-01 -5.6806e-01 -1.1142e+00 +1.4440e+00 -1.1836e+00 -2.5320e+00 +5.7654e-01 -1.0138e+00 +1.8964e+00
547 +6.273434429e+02 +6.273434429e+02 +5.342634429e+02 +5.342634429e+02 -2.8852e+00 -2.3659e+00 -2.0330e+00 +7.0488e-01 -1.1128e+00 -2.2787e+00 -4.8155e-01 -2.0762e-01 -2.1965e+00 -2.6008e+00 +2.2517e+00 -1.1594e+00 +3.9137e-01 -1.4325e+00 +1.2766e-01 +2.8394e-02 -2.1827e+00 +7.7363e-01 -1.1762e+00 +2.4206e+00
614 +3.596406545e+02 +3.596406545e+02 +2.665606545e+02 +2.665606545e+02 -2.6756e+00 -2.2047e+00 -1.1814e+00 +1.3039e+00 -1.2114e+00 -2.5308e+00 -4.2774e-01 -7.1743e-01 -1.6392e+00 -2.9494e+00 +1.2976e+00 -1.0831e+00 -4.5477e-02 -1.6996e+00 +4.7579e-01 -5.6817e-02 -2.0157e+00 +5.9904e-01 -1.2634e+00 +1.9806e+00
693 +2.112729627e+02 +2.112729627e+02 +1.181929627e+02 +1.181929627e+02 -2.5717e+00 -2.7008e+00 -1.4791e+00 +1.3225e+00 -1.5107e+00 -2.4920e+00 -2.9423e-01 -6.5765e-01 -1.3626e+00 -2.1480e+00 +1.8554e+00 -1.9803e+00 -5.6586e-01 -1.5152e+00 +1.0599e+00 -5.6106e-01 -2.4296e+00 +6.1177e-01 -1.1582e+00 +2.0393e+00
925 +1.533948152e+02 +1.533948152e+02 +6.031481516e+01 +6.031481516e+01 -2.1961e+00 -3.0763e+00 -1.2536e+00 +1.1040e+00 -1.6882e+00 -2.7288e+00 -6.7024e-01 -7.6692e-01 -1.3969e+00 -2.3288e+00 +1.6940e+00 -1.8269e+00 -1.4700e-01 -1.5798e+00 +8.5099e-01 -3.0824e-01 -2.2864e+00 +5.6255e-01 -1.1328e+00 +2.0498e+00
1592 +9.984519135e+01 +9.984519135e+01 +6.765191346e+00 +6.765191346e+00 -1.8721e+00 -2.6740e+00 -1.4877e+00 +1.0141e+00 -1.7374e+00 -2.5348e+00 -8.6321e-01 -6.6174e-01 -1.3397e+00 -2.5002e+00 +1.5364e+00 -1.8217e+00 -3.2833e-01 -1.7417e+00 +7.1321e-01 -4.1222e-01 -2.3123e+00 +6.3390e-01 -1.1845e+00 +2.0065e+00
% function evaluation | noise-free fitness - Fopt (4.168000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.302184874e+05 +1.302184874e+05 +1.302601674e+05 +1.302601674e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
25 +9.573904536e+04 +9.573904536e+04 +9.578072536e+04 +9.578072536e+04 +5.5483e-01 +7.9797e-01 +1.8047e-01 +1.1013e+00 +9.1882e-01 +6.9442e-02 +1.4757e-01 +1.3801e-01 +2.5008e-01 +8.5308e-01 -5.5757e-01 +3.2482e-01 +9.5784e-01 +3.4325e-01 +5.5201e-01 +1.2147e-01 +3.2464e-01 +1.3140e+00 +3.7637e-01 +8.6698e-01
49 +6.154761894e+04 +6.154761894e+04 +6.158929894e+04 +6.158929894e+04 +9.1267e-01 +5.1749e-01 +5.3856e-02 +1.7890e+00 +7.7992e-01 +1.1221e+00 -5.6165e-01 +2.5912e-02 +1.8679e-02 +1.4139e+00 -6.8772e-01 -3.6051e-02 +9.7393e-01 +1.8156e-01 -7.8428e-02 -5.8725e-01 -1.0479e-01 +8.2993e-01 +4.1821e-01 +9.6012e-01
73 +3.577500649e+04 +3.577500649e+04 +3.581668649e+04 +3.581668649e+04 +9.8048e-01 +1.8135e-01 +7.4879e-01 +1.4067e+00 +5.9790e-01 +5.2488e-01 +5.8992e-02 +9.1119e-01 -1.0761e+00 +6.2672e-01 -1.0058e+00 -1.1545e+00 +4.4660e-01 +2.6412e-01 -1.7610e-01 -1.1069e+00 +2.4080e-01 +5.7413e-01 +1.9042e-01 +7.3876e-01
111 +2.120249836e+04 +2.120249836e+04 +2.124417836e+04 +2.124417836e+04 +1.3545e+00 -5.7996e-01 +6.8849e-01 +1.1074e+00 +7.7895e-01 +2.6126e-01 +3.7298e-01 +1.3335e+00 -9.3892e-01 +1.0898e+00 -1.8742e+00 -2.3911e+00 +1.6048e+00 -7.5071e-01 -1.1145e+00 -1.3114e+00 -2.0443e-02 -1.7133e-01 +2.5850e-02 +8.9353e-01
137 +6.129671737e+03 +6.129671737e+03 +6.171351737e+03 +6.171351737e+03 +1.2170e+00 -1.2028e+00 +2.0578e+00 +6.2747e-01 -4.2169e-01 -1.4215e+00 +4.9599e-01 +6.5792e-01 -1.6877e+00 +9.5395e-01 -2.1635e+00 -2.6567e+00 +5.2213e-01 -6.7790e-01 -1.9217e+00 -2.4241e+00 -6.5681e-01 -2.8157e-01 +1.8516e-02 +9.3764e-01
262 +3.809389209e+03 +3.809389209e+03 +3.851069209e+03 +3.851069209e+03 +4.8935e-01 -2.3449e+00 +3.0314e-05 +7.7310e-01 -1.2287e+00 -1.3648e+00 -4.9301e-01 -1.3819e+00 -3.8825e+00 -2.0101e+00 -3.6107e+00 -4.6978e+00 -7.9184e-02 -1.4903e+00 -3.0560e+00 -2.7136e+00 -3.7568e+00 -4.2455e-01 -2.1925e+00 -1.1522e+00
314 +1.835728876e+03 +1.835728876e+03 +1.877408876e+03 +1.877408876e+03 +1.7736e+00 -1.2299e+00 +1.4125e+00 -8.1308e-01 -7.5035e-01 -1.5048e+00 +3.6731e-01 -1.3031e+00 -4.4160e+00 -1.0159e+00 -3.6904e+00 -4.8109e+00 -1.8445e-01 -2.6343e+00 -4.3229e+00 -3.9729e+00 -2.2510e+00 -4.3207e-02 -8.8385e-01 -6.8684e-01
378 +1.309536982e+03 +1.309536982e+03 +1.351216982e+03 +1.351216982e+03 +6.5578e-01 -1.6950e+00 +2.0486e+00 -1.4562e-01 -2.9778e-01 -2.6697e-01 +1.4559e+00 -1.8959e+00 -2.5883e+00 -3.7862e-01 -3.5346e+00 -3.8028e+00 -1.5830e+00 -2.2920e+00 -2.8086e+00 -3.0327e+00 -2.3551e+00 +6.0011e-01 -1.3429e-01 -1.1000e-01
379 +5.920695558e+02 +5.920695558e+02 +6.337495558e+02 +6.337495558e+02 +9.3760e-01 -2.0618e+00 +1.1154e+00 -5.5093e-01 -1.0368e+00 -8.7545e-01 +8.3323e-01 -5.8334e-01 -3.2596e+00 +5.4582e-01 -2.2405e+00 -3.2272e+00 -1.0179e+00 -2.2896e+00 -3.0992e+00 -3.4837e+00 -2.0762e+00 +7.0711e-01 -8.5154e-01 -1.8985e-01
536 +3.756362715e+02 +3.756362715e+02 +4.173162715e+02 +4.173162715e+02 +1.7575e-01 -2.5366e+00 +4.7323e-01 -1.6172e-01 -8.6989e-01 -8.8771e-01 +7.6841e-01 -1.7832e+00 -3.0334e+00 +2.7298e-01 -1.7973e+00 -3.3459e+00 -1.0026e-01 -2.1323e+00 -3.6097e+00 -3.8696e+00 -2.4876e+00 +7.1269e-01 -6.5006e-01 -1.6781e-01
646 +2.106309693e+02 +2.106309693e+02 +2.523109693e+02 +2.523109693e+02 +9.1977e-01 -2.3223e+00 +6.6247e-01 +2.9398e-02 -1.2277e+00 -1.3079e+00 +6.6926e-01 -1.6102e+00 -3.6089e+00 -4.0314e-01 -2.0280e+00 -3.0630e+00 -3.2285e-02 -2.2822e+00 -3.5996e+00 -3.7925e+00 -1.9573e+00 +8.7163e-01 -4.0703e-01 +1.9889e-01
949 +1.552188532e+02 +1.552188532e+02 +1.968988532e+02 +1.968988532e+02 +6.1090e-01 -2.5547e+00 +5.7156e-01 +1.0590e-01 -1.3977e+00 -9.5250e-01 +1.0197e+00 -1.6368e+00 -3.6003e+00 -3.1631e-01 -2.7752e+00 -3.5418e+00 -4.5409e-01 -2.6701e+00 -3.5641e+00 -3.7978e+00 -1.9662e+00 +8.5326e-01 -2.2476e-01 +1.3466e-01
1415 +9.981208431e+01 +9.981208431e+01 +1.414920843e+02 +1.414920843e+02 +6.2243e-01 -2.4223e+00 +8.3049e-01 +6.8255e-02 -1.4842e+00 -1.1317e+00 +7.8188e-01 -1.5749e+00 -3.5981e+00 -1.8836e-01 -2.5769e+00 -3.7131e+00 -7.7678e-01 -2.6738e+00 -3.6922e+00 -4.2626e+00 -1.8227e+00 +9.3215e-01 -3.8907e-01 -2.6147e-01
2776 +5.957590879e+01 +5.957590879e+01 +1.012559088e+02 +1.012559088e+02 +1.5189e+00 -1.8826e+00 +1.0230e+00 +5.9587e-02 -1.5420e+00 -1.2649e+00 +7.9259e-01 -1.6261e+00 -3.4750e+00 -2.7738e-01 -2.5111e+00 -3.6101e+00 -7.3820e-01 -2.7024e+00 -3.5878e+00 -3.7470e+00 -2.3380e+00 +2.9161e-01 -1.4511e+00 -2.3557e+00
2908 +3.806281248e+01 +3.806281248e+01 +7.974281248e+01 +7.974281248e+01 +1.3957e+00 -1.7443e+00 +1.0258e+00 +1.7117e-01 -1.3738e+00 -1.2182e+00 +8.6112e-01 -1.6472e+00 -3.7409e+00 -2.7948e-01 -2.4466e+00 -3.7615e+00 -8.3917e-01 -2.6866e+00 -3.5956e+00 -3.4529e+00 -2.6642e+00 -1.7121e-01 -1.7964e+00 -2.6485e+00
3073 +2.201841965e+01 +2.201841965e+01 +6.369841965e+01 +6.369841965e+01 +1.4194e+00 -1.8256e+00 +1.1831e+00 +1.9045e-01 -1.4052e+00 -1.1589e+00 +8.6593e-01 -1.6845e+00 -3.5110e+00 -2.0193e-01 -2.5367e+00 -3.8285e+00 -7.8528e-01 -2.7321e+00 -3.6142e+00 -3.5969e+00 -2.6971e+00 -2.1199e-01 -1.8166e+00 -2.5613e+00
4025 +1.584540574e+01 +1.584540574e+01 +5.752540574e+01 +5.752540574e+01 +1.4927e+00 -1.7161e+00 +1.2838e+00 +2.5460e-01 -1.4507e+00 -1.1696e+00 +8.3076e-01 -1.5825e+00 -3.5394e+00 -2.4581e-01 -2.5667e+00 -3.6934e+00 -7.7726e-01 -2.7327e+00 -3.6357e+00 -3.5811e+00 -2.7814e+00 -2.7288e-01 -1.9038e+00 -2.6070e+00
% function evaluation | noise-free fitness - Fopt (-2.893600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.992977170e+05 +1.992977170e+05 +1.990083570e+05 +1.990083570e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
11 +1.451844963e+05 +1.451844963e+05 +1.448951363e+05 +1.448951363e+05 +4.9546e-01 +1.3868e+00 +4.9739e-01 +8.4449e-01 +1.8051e-01 -3.5848e-02 +2.3172e-01 +6.2970e-01 +8.7916e-01 +1.0979e+00 +2.7518e-01 +5.9539e-01 +6.7278e-01 +2.6304e-01 +6.4794e-01 +4.5714e-02 +4.2550e-01 +6.9823e-03 +6.5510e-01 +1.3322e+00
43 +9.952378949e+04 +9.952378949e+04 +9.923442949e+04 +9.923442949e+04 +5.4830e-02 +1.3433e+00 -5.4483e-01 -1.8751e-03 +7.1327e-02 +1.5535e-01 -5.1078e-01 +9.0412e-01 +9.2069e-01 +6.4902e-01 +6.8084e-01 +2.4526e-01 +6.1243e-02 +2.5898e-01 +1.2257e+00 +1.1420e-01 +8.2312e-01 +5.6201e-01 +6.2261e-01 +1.4374e+00
74 +6.210067203e+04 +6.210067203e+04 +6.181131203e+04 +6.181131203e+04 +5.9310e-01 +2.0594e+00 -2.8099e-01 -1.1044e+00 -3.0256e-01 +1.1550e+00 -2.7734e-01 +2.9989e-01 +1.2210e+00 +8.3877e-01 -8.0969e-02 -7.6381e-01 -8.8840e-01 -1.1658e-01 +6.8875e-01 -3.4345e-01 +1.3354e+00 +2.5690e-01 +2.7435e-01 +1.6109e+00
109 +3.744202428e+04 +3.744202428e+04 +3.715266428e+04 +3.715266428e+04 -2.8092e-01 +1.7955e+00 -1.1373e+00 -1.7064e+00 -1.3971e+00 +3.9619e-01 +9.6459e-02 -7.1328e-01 +1.1026e+00 -7.7580e-02 +3.8346e-01 -7.2748e-01 -5.1961e-01 -1.7381e-01 +1.4224e+00 -2.6598e-01 +1.5832e+00 +8.7590e-01 -6.5598e-02 +2.1467e+00
136 +2.469861770e+04 +2.469861770e+04 +2.440925770e+04 +2.440925770e+04 -1.1237e-01 +1.6463e+00 -6.2990e-01 -9.9604e-01 -8.4879e-01 +6.4942e-01 +1.4686e-01 -8.0131e-01 +1.0720e+00 -4.3126e-01 +7.0895e-01 -1.5944e+00 -7.2833e-01 +1.0524e-01 +5.9946e-01 -6.2339e-01 +2.2127e+00 +8.3345e-01 -9.1433e-01 +1.5235e+00
145 +1.570163587e+04 +1.570163587e+04 +1.541227587e+04 +1.541227587e+04 -5.5513e-01 +1.6549e+00 -3.6251e-01 -2.1966e+00 -6.7381e-01 +7.7995e-01 -4.1714e-01 -7.0123e-01 +1.0539e+00 -2.8562e-01 +6.3211e-02 -2.6604e+00 -8.6294e-01 +1.5300e+00 +3.1807e-01 -9.3419e-01 +2.3146e+00 +5.2541e-02 -1.9714e+00 +1.6684e+00
160 +7.933751729e+03 +7.933751729e+03 +7.644391729e+03 +7.644391729e+03 -6.6105e-01 +1.5937e+00 -1.0148e+00 -1.2838e+00 -8.7300e-01 +9.5785e-01 -1.3275e+00 -1.6493e-01 +1.4253e+00 -2.8538e-01 +1.0231e+00 -2.4013e+00 -1.8333e+00 +1.7266e+00 +5.6721e-01 -2.2668e+00 +2.0227e+00 -4.1724e-01 -3.0648e+00 +1.7138e+00
182 +4.403057581e+03 +4.403057581e+03 +4.113697581e+03 +4.113697581e+03 -6.5566e-01 +8.2343e-01 -1.3447e+00 -3.3799e+00 -1.6883e+00 +1.9882e-01 -7.3385e-02 -1.6373e+00 -6.3024e-01 -7.0804e-01 +1.0081e+00 -4.0113e+00 -2.3004e+00 +1.1351e+00 +1.3392e+00 -2.9832e+00 +1.3306e+00 -9.3520e-02 -1.8496e+00 +2.1796e+00
