% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
255 +2.486645340e+01 +2.486645340e+01 +1.024866453e+03 +1.024866453e+03 +2.3312e-01 +1.0991e+00 +2.3345e+00 +4.3616e-01 +1.1547e+00 -1.4111e-01 +8.2427e-01 -1.7807e+00 -4.0763e-01 -9.0716e-01 +2.0701e+00 +2.5795e+00 +5.1205e-01 -3.2915e-01 -1.5494e+00 -3.7629e-02 +1.4916e+00 +1.2923e+00 +7.2436e-01 -1.7447e+00
381 +1.567768743e+01 +1.567768743e+01 +1.015677687e+03 +1.015677687e+03 +4.5626e-01 +3.8079e-01 +3.7854e+00 +9.9582e-01 +1.3971e+00 +2.3610e-01 -9.4310e-02 -2.3688e+00 +3.4819e-01 -5.3379e-01 +2.6690e+00 +2.3672e+00 +6.1496e-01 -1.1190e+00 -8.8958e-01 -1.6531e-01 +3.1663e+00 +2.2114e+00 +6.1273e-01 -1.5181e+00
670 +9.929585457e+00 +9.929585457e+00 +1.009929585e+03 +1.009929585e+03 +1.3003e+00 +5.5079e-01 +4.3909e+00 -5.9923e-02 +1.2901e+00 +1.2010e-01 -6.1896e-01 -1.5713e+00 +2.8147e-01 +5.5684e-01 +2.6440e+00 +2.5671e+00 -2.3540e-02 -6.1066e-01 -1.1725e+00 +6.2198e-01 +2.8470e+00 +3.0355e+00 +1.1022e+00 -1.1533e+00
% function evaluation | noise-free fitness - Fopt (-1.431200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.895981217e+01 +7.895981217e+01 -6.416018783e+01 -6.416018783e+01 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
102 +6.260467888e+01 +6.260467888e+01 -8.051532112e+01 -8.051532112e+01 -1.9829e-01 +7.5332e-01 -3.5060e-01 -8.0895e-02 +9.2850e-01 -5.7740e-01 +1.2193e+00 +1.3393e-01 +1.5489e+00 -3.6082e-01 -1.4957e+00 -1.6631e-01 +7.3141e-01 +2.7470e+00 +1.5988e+00 +2.5567e-01 +1.0461e-01 -1.3694e+00 +2.5923e+00 +2.1578e+00
148 +3.973817440e+01 +3.973817440e+01 -1.033818256e+02 -1.033818256e+02 -7.2780e-01 -4.0805e-01 +9.9692e-01 +2.1199e-01 -6.8689e-01 -1.6515e+00 +2.0172e+00 -2.9859e-01 +1.1320e+00 -8.5069e-01 -1.7107e+00 -4.2071e-01 +1.5966e+00 +3.3046e+00 +1.3026e+00 -9.9917e-02 +9.0907e-01 -2.8850e+00 +2.3750e+00 +2.0686e+00
204 +1.852352758e+01 +1.852352758e+01 -1.245964724e+02 -1.245964724e+02 -1.1783e+00 -2.5432e+00 -6.9282e-02 +1.6585e+00 -1.7681e+00 -1.8367e+00 +4.0290e+00 -6.9869e-01 +1.6906e+00 +4.9499e-02 -2.5398e+00 -9.4618e-03 +1.6348e+00 +3.2813e+00 -3.6844e-01 -2.1259e+00 +8.6994e-01 -2.4257e+00 +4.0012e+00 +1.7052e+00
231 +1.208648391e+01 +1.208648391e+01 -1.310335161e+02 -1.310335161e+02 -1.1155e+00 -3.7121e+00 +2.9714e-01 +2.1151e+00 -2.3093e+00 -2.0498e+00 +3.0916e+00 -3.9737e-02 +1.8408e+00 +8.1952e-02 -2.7290e+00 +4.4709e-01 +2.5061e+00 +4.0700e+00 +7.6802e-01 -9.8607e-01 -4.0590e-01 -2.1818e+00 +4.6877e+00 +1.9660e+00
379 +7.802832730e+00 +7.802832730e+00 -1.353171673e+02 -1.353171673e+02 -1.2904e+00 -3.1448e+00 -1.1894e+00 +1.1906e+00 -3.2219e+00 -1.5541e+00 +1.5498e+00 +1.0264e-01 +2.4515e+00 -9.6419e-02 -1.7945e+00 -4.2993e-01 +2.1147e+00 +3.3393e+00 +1.2032e+00 -2.4125e+00 +3.2404e-01 -2.4876e+00 +4.1122e+00 +2.4399e+00
495 +6.070569080e+00 +6.070569080e+00 -1.370494309e+02 -1.370494309e+02 -1.1767e+00 -3.5053e+00 -4.8838e-01 +1.0697e+00 -2.8910e+00 -2.1376e+00 +1.8957e+00 -1.0581e+00 +2.0630e+00 +2.2372e-01 -2.8663e+00 -1.6742e-01 +1.9010e+00 +4.3636e+00 +1.4415e+00 -1.5983e+00 -3.4837e-01 -2.1715e+00 +4.1437e+00 +2.5573e+00
% function evaluation | noise-free fitness - Fopt (-2.145900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.267214634e+01 +7.267214634e+01 -1.419178537e+02 -1.419178537e+02 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
38 +5.787144441e+01 +5.787144441e+01 -1.567185556e+02 -1.567185556e+02 -1.0595e-01 +1.2364e+00 -3.8450e-01 +9.4423e-01 +8.4187e-01 -5.5436e-01 -1.9593e-01 +7.6098e-01 +1.2259e+00 +4.0879e-01 -1.4634e-01 +8.5107e-01 +4.8705e-01 +5.6910e-01 +8.0311e-01 -5.5545e-01 +8.4682e-01 +2.7978e-01 +5.9254e-01 +1.7498e+00
85 +3.291802056e+01 +3.291802056e+01 -1.816719794e+02 -1.816719794e+02 -3.1681e-01 +1.5461e+00 -2.0874e-01 +5.2381e-01 +1.6045e+00 -1.4583e+00 +2.6016e-02 +9.7072e-01 +1.2574e+00 +3.8318e-01 -1.2847e-01 +6.6811e-01 -1.0759e+00 -1.9931e-01 +1.7082e-01 -6.0932e-01 +2.0640e+00 +1.0099e+00 -1.3932e-01 +2.7108e+00
109 +2.489582117e+01 +2.489582117e+01 -1.896941788e+02 -1.896941788e+02 -1.6720e+00 +8.6250e-01 -4.3015e-01 +1.6213e-01 +1.2859e+00 -1.4310e+00 +2.9538e-01 +1.6222e+00 +1.3221e+00 -7.9971e-01 -1.2385e+00 +3.5882e-01 -1.1693e+00 -1.1413e-01 +1.0896e+00 -1.6584e+00 +1.4411e+00 +6.6379e-01 -6.1436e-01 +2.3019e+00
193 +1.300811119e+01 +1.300811119e+01 -2.015818888e+02 -2.015818888e+02 -1.7028e+00 -1.0039e+00 -1.0339e+00 +1.3253e+00 +1.8461e+00 -2.5811e+00 -6.4387e-01 +1.2634e+00 +1.4180e+00 -2.3234e+00 -1.1569e+00 -1.1712e+00 -1.1373e+00 +2.7683e-01 +6.2413e-01 -1.9241e+00 +2.4334e+00 +7.7832e-01 -1.6876e+00 +8.4448e-01
290 +9.125906562e+00 +9.125906562e+00 -2.054640934e+02 -2.054640934e+02 -3.7327e+00 -1.2146e+00 -1.8569e+00 +1.2696e+00 +4.5449e-01 -2.2602e+00 +4.8897e-01 +2.3656e+00 -4.7153e-03 -3.4401e+00 -5.1517e-01 -7.0427e-01 -3.6553e-01 +1.4054e+00 +5.0675e-01 -2.9631e+00 +4.0566e+00 +2.9659e+00 -1.7020e+00 +1.0743e+00
376 +6.085060832e+00 +6.085060832e+00 -2.085049392e+02 -2.085049392e+02 -2.8120e+00 -1.6103e+00 -1.8757e+00 +2.1180e-01 +4.0520e-01 -2.9713e+00 +5.2636e-03 +1.2606e+00 +6.4907e-01 -2.2906e+00 +3.8186e-01 -2.0512e+00 -5.9874e-01 +1.5896e+00 +9.3607e-01 -2.1674e+00 +4.4810e+00 +1.1877e+00 -1.7611e+00 +3.6483e-01
388 +3.526327381e+00 +3.526327381e+00 -2.110636726e+02 -2.110636726e+02 -3.0639e+00 -2.2520e+00 -2.1784e+00 +1.0983e+00 +1.2669e-01 -2.9994e+00 +1.2146e-01 +2.3953e+00 +6.5277e-01 -3.0799e+00 -1.5514e-01 -1.6896e+00 -5.1312e-01 +1.5289e+00 +1.7058e+00 -3.2943e+00 +4.3743e+00 +1.0415e+00 -2.6698e+00 +1.3883e+00
393 +2.080111318e+00 +2.080111318e+00 -2.125098887e+02 -2.125098887e+02 -3.1127e+00 -2.4197e+00 -1.3971e+00 +7.7519e-01 +5.8502e-01 -2.6593e+00 -1.5863e-02 +1.5003e+00 -8.8312e-02 -2.5864e+00 +4.6473e-01 -1.4843e+00 -3.8149e-01 +2.2370e+00 +1.1746e+00 -2.7862e+00 +4.0182e+00 +1.5279e+00 -2.5593e+00 +9.5626e-01
517 +7.477334580e-01 +7.477334580e-01 -2.138422665e+02 -2.138422665e+02 -2.9488e+00 -3.3937e+00 -1.5726e+00 +7.3452e-01 -6.7393e-02 -3.6725e+00 +5.8986e-02 +1.9311e+00 +8.0274e-01 -2.0239e+00 +6.9165e-01 -2.0655e+00 -3.9013e-01 +1.6661e+00 +2.4746e+00 -2.8036e+00 +3.8628e+00 +1.6161e+00 -1.9803e+00 +6.6227e-01
579 +6.008238531e-01 +6.008238531e-01 -2.139891761e+02 -2.139891761e+02 -2.7693e+00 -2.3304e+00 -1.7802e+00 +1.1964e+00 +2.7357e-01 -4.0050e+00 -2.3297e-01 +2.2202e+00 +1.2099e+00 -2.2058e+00 +1.1104e+00 -1.6168e+00 -5.6501e-01 +1.8407e+00 +2.5059e+00 -2.8777e+00 +4.2134e+00 +1.8226e+00 -2.3070e+00 +5.5224e-01
653 +3.850509967e-01 +3.850509967e-01 -2.142049490e+02 -2.142049490e+02 -2.6661e+00 -2.3865e+00 -1.5388e+00 +4.8465e-01 +2.6757e-01 -3.8288e+00 -2.9570e-01 +2.1328e+00 +1.1650e+00 -2.1722e+00 +1.2765e+00 -1.6183e+00 -1.3809e-01 +2.2526e+00 +3.1331e+00 -2.8368e+00 +4.0533e+00 +1.5145e+00 -2.2754e+00 +9.1581e-01
682 +1.474694138e-01 +1.474694138e-01 -2.144425306e+02 -2.144425306e+02 -3.1015e+00 -2.8773e+00 -1.7395e+00 +5.7921e-01 +1.6499e-01 -3.7484e+00 -1.3957e-01 +1.9779e+00 +9.9711e-01 -2.4824e+00 +1.0764e+00 -1.6829e+00 -1.5249e-01 +2.1931e+00 +2.7471e+00 -3.1078e+00 +4.2156e+00 +1.3493e+00 -2.4029e+00 +1.0660e+00
860 +9.225657083e-02 +9.225657083e-02 -2.144977434e+02 -2.144977434e+02 -3.1568e+00 -3.1460e+00 -2.0505e+00 +4.9063e-01 -2.0837e-01 -3.4195e+00 -5.7149e-01 +2.0120e+00 +1.9112e+00 -2.7823e+00 +1.1119e+00 -1.3188e+00 +5.7318e-01 +2.0381e+00 +2.7292e+00 -2.8542e+00 +4.3394e+00 +8.7304e-01 -2.5037e+00 +7.8050e-01
975 +5.700886992e-02 +5.700886992e-02 -2.145329911e+02 -2.145329911e+02 -3.3628e+00 -3.0620e+00 -2.1978e+00 +3.7267e-01 -3.0079e-01 -3.7252e+00 -6.7204e-01 +1.6752e+00 +1.9892e+00 -2.7714e+00 +1.0758e+00 -1.5347e+00 +3.1727e-01 +2.2995e+00 +2.7842e+00 -2.9294e+00 +3.7249e+00 +1.0443e+00 -2.5543e+00 +5.1714e-01
996 +2.494103374e-02 +2.494103374e-02 -2.145650590e+02 -2.145650590e+02 -3.2881e+00 -3.1198e+00 -2.2190e+00 +4.0362e-01 -2.7191e-01 -3.3061e+00 -6.7326e-01 +1.8465e+00 +1.8260e+00 -2.6036e+00 +1.0485e+00 -1.6366e+00 +2.6795e-01 +2.2336e+00 +2.7549e+00 -2.8365e+00 +3.6981e+00 +8.6837e-01 -2.4974e+00 +3.6580e-01
999 +1.539814927e-02 +1.539814927e-02 -2.145746019e+02 -2.145746019e+02 -3.2949e+00 -3.1327e+00 -2.1503e+00 +5.7515e-01 -1.9334e-01 -3.5283e+00 -7.4147e-01 +1.9102e+00 +1.9326e+00 -2.7321e+00 +1.0318e+00 -1.6725e+00 +3.9146e-01 +2.2883e+00 +2.8943e+00 -2.9689e+00 +3.9544e+00 +8.7902e-01 -2.5156e+00 +6.3780e-01
1131 +5.035254639e-03 +5.035254639e-03 -2.145849647e+02 -2.145849647e+02 -3.5050e+00 -3.2164e+00 -2.2115e+00 +5.0257e-01 -7.9577e-02 -3.0865e+00 -6.4896e-01 +1.8888e+00 +1.7867e+00 -2.7472e+00 +9.4330e-01 -1.8163e+00 +5.5978e-01 +2.3608e+00 +2.6558e+00 -2.7683e+00 +4.0021e+00 +5.6001e-01 -2.3296e+00 +6.1093e-01
1162 +3.649377412e-03 +3.649377412e-03 -2.145863506e+02 -2.145863506e+02 -3.4447e+00 -3.0299e+00 -2.1020e+00 +4.7793e-01 -5.2427e-02 -3.0273e+00 -7.5716e-01 +1.7797e+00 +2.0620e+00 -2.6692e+00 +1.1211e+00 -1.7906e+00 +4.7875e-01 +2.2966e+00 +2.8020e+00 -2.5460e+00 +4.0598e+00 +3.5012e-01 -2.2625e+00 +6.3114e-01
1309 +1.229790525e-03 +1.229790525e-03 -2.145887702e+02 -2.145887702e+02 -3.5625e+00 -3.2874e+00 -2.3130e+00 +3.9371e-01 -4.9644e-03 -3.2593e+00 -8.6717e-01 +1.7353e+00 +2.0668e+00 -2.7937e+00 +1.1826e+00 -1.8369e+00 +7.3600e-01 +2.5502e+00 +3.0022e+00 -2.5961e+00 +3.9827e+00 +1.4586e-01 -2.4766e+00 +5.1178e-01
1346 +9.013462411e-04 +9.013462411e-04 -2.145890987e+02 -2.145890987e+02 -3.5267e+00 -3.2351e+00 -2.4120e+00 +4.2939e-01 -9.6742e-02 -3.2070e+00 -8.7461e-01 +1.8157e+00 +2.0566e+00 -2.6854e+00 +1.0598e+00 -1.8553e+00 +7.0357e-01 +2.6435e+00 +3.0714e+00 -2.6787e+00 +3.9877e+00 +4.1961e-02 -2.5093e+00 +3.3038e-01
1373 +3.254718955e-04 +3.254718955e-04 -2.145896745e+02 -2.145896745e+02 -3.5102e+00 -3.2745e+00 -2.3592e+00 +3.6166e-01 -1.4570e-01 -3.2662e+00 -8.9869e-01 +1.7509e+00 +2.2185e+00 -2.7004e+00 +1.1587e+00 -1.8658e+00 +7.4562e-01 +2.5229e+00 +3.1179e+00 -2.4965e+00 +3.9387e+00 -1.6310e-02 -2.4639e+00 +3.6569e-01
1490 +1.792275247e-04 +1.792275247e-04 -2.145898208e+02 -2.145898208e+02 -3.4786e+00 -3.2929e+00 -2.3234e+00 +4.3561e-01 -1.7213e-01 -3.1939e+00 -8.4491e-01 +1.7855e+00 +2.1547e+00 -2.6638e+00 +1.1814e+00 -1.9021e+00 +6.9354e-01 +2.5239e+00 +2.9026e+00 -2.5626e+00 +4.0163e+00 +1.3395e-01 -2.4558e+00 +3.3662e-01
1508 +1.251177102e-04 +1.251177102e-04 -2.145898749e+02 -2.145898749e+02 -3.5744e+00 -3.2673e+00 -2.3747e+00 +3.7891e-01 -2.4750e-01 -3.2151e+00 -8.8092e-01 +1.7580e+00 +2.2039e+00 -2.6641e+00 +1.1386e+00 -1.8521e+00 +6.5477e-01 +2.5102e+00 +2.9239e+00 -2.5810e+00 +4.0546e+00 +6.6534e-02 -2.4332e+00 +3.5065e-01
1541 +6.947436216e-05 +6.947436216e-05 -2.145899305e+02 -2.145899305e+02 -3.5450e+00 -3.2572e+00 -2.3910e+00 +4.2200e-01 -2.1163e-01 -3.1836e+00 -8.4877e-01 +1.7455e+00 +2.2220e+00 -2.6695e+00 +1.2279e+00 -1.8781e+00 +7.1190e-01 +2.5230e+00 +2.9622e+00 -2.5786e+00 +4.0223e+00 +5.7937e-02 -2.3596e+00 +3.6861e-01
1576 +4.953239568e-05 +4.953239568e-05 -2.145899505e+02 -2.145899505e+02 -3.5348e+00 -3.2793e+00 -2.3890e+00 +4.2009e-01 -2.4388e-01 -3.1947e+00 -8.9263e-01 +1.7691e+00 +2.2185e+00 -2.6772e+00 +1.1567e+00 -1.9004e+00 +7.6386e-01 +2.5427e+00 +2.9459e+00 -2.6584e+00 +4.0436e+00 +1.3467e-01 -2.4160e+00 +3.6385e-01
1578 +3.333684424e-05 +3.333684424e-05 -2.145899667e+02 -2.145899667e+02 -3.4377e+00 -3.2238e+00 -2.3997e+00 +3.9673e-01 -2.1819e-01 -3.2106e+00 -8.9043e-01 +1.7642e+00 +2.2055e+00 -2.6073e+00 +1.2185e+00 -1.8640e+00 +6.3789e-01 +2.5404e+00 +2.9704e+00 -2.6510e+00 +4.0175e+00 +1.4094e-01 -2.4191e+00 +4.0766e-01
1686 +2.077293885e-05 +2.077293885e-05 -2.145899792e+02 -2.145899792e+02 -3.5064e+00 -3.2754e+00 -2.4366e+00 +4.0639e-01 -2.6356e-01 -3.1879e+00 -9.0100e-01 +1.7469e+00 +2.2558e+00 -2.6894e+00 +1.2147e+00 -1.8843e+00 +7.2537e-01 +2.5347e+00 +2.9558e+00 -2.6470e+00 +3.9449e+00 +1.3939e-01 -2.3833e+00 +3.4473e-01
1689 +1.142501125e-05 +1.142501125e-05 -2.145899886e+02 -2.145899886e+02 -3.5212e+00 -3.2592e+00 -2.4458e+00 +3.7914e-01 -2.7096e-01 -3.1635e+00 -8.9958e-01 +1.7037e+00 +2.2419e+00 -2.6882e+00 +1.2193e+00 -1.8162e+00 +7.4175e-01 +2.5083e+00 +2.9712e+00 -2.6306e+00 +3.9207e+00 +1.0568e-01 -2.3710e+00 +3.8713e-01
1732 +7.508424773e-06 +7.508424773e-06 -2.145899925e+02 -2.145899925e+02 -3.4744e+00 -3.2838e+00 -2.4802e+00 +4.0670e-01 -3.0834e-01 -3.2098e+00 -9.5557e-01 +1.7324e+00 +2.3450e+00 -2.6841e+00 +1.2384e+00 -1.8291e+00 +7.5912e-01 +2.5447e+00 +3.0149e+00 -2.6388e+00 +3.9552e+00 +6.4967e-02 -2.3985e+00 +3.4179e-01
1749 +5.482988570e-06 +5.482988570e-06 -2.145899945e+02 -2.145899945e+02 -3.4937e+00 -3.3104e+00 -2.4605e+00 +3.8433e-01 -2.9764e-01 -3.1712e+00 -9.4848e-01 +1.6984e+00 +2.2877e+00 -2.6969e+00 +1.2261e+00 -1.8504e+00 +7.2912e-01 +2.5938e+00 +3.0124e+00 -2.6201e+00 +3.9672e+00 +8.3055e-02 -2.3847e+00 +3.3169e-01
1764 +2.721376546e-06 +2.721376546e-06 -2.145899973e+02 -2.145899973e+02 -3.4698e+00 -3.3452e+00 -2.4281e+00 +3.8612e-01 -2.8929e-01 -3.1816e+00 -9.4078e-01 +1.7207e+00 +2.2992e+00 -2.7069e+00 +1.2362e+00 -1.8504e+00 +7.3106e-01 +2.5526e+00 +2.9756e+00 -2.6339e+00 +4.0064e+00 +7.6428e-02 -2.3818e+00 +3.3700e-01
1822 +1.828891953e-06 +1.828891953e-06 -2.145899982e+02 -2.145899982e+02 -3.4907e+00 -3.2974e+00 -2.4418e+00 +3.6896e-01 -2.6820e-01 -3.1802e+00 -9.0721e-01 +1.7228e+00 +2.2674e+00 -2.6832e+00 +1.2260e+00 -1.8178e+00 +7.4198e-01 +2.5443e+00 +2.9742e+00 -2.6154e+00 +3.9790e+00 +7.2577e-02 -2.4105e+00 +3.5889e-01
1837 +1.337820606e-06 +1.337820606e-06 -2.145899987e+02 -2.145899987e+02 -3.4803e+00 -3.2956e+00 -2.4557e+00 +3.5772e-01 -2.9509e-01 -3.1430e+00 -9.2558e-01 +1.7202e+00 +2.2552e+00 -2.6947e+00 +1.2213e+00 -1.7846e+00 +7.7166e-01 +2.5650e+00 +2.9773e+00 -2.5952e+00 +3.9677e+00 +1.0163e-01 -2.3789e+00 +3.7330e-01
1853 +5.355944381e-07 +5.355944381e-07 -2.145899995e+02 -2.145899995e+02 -3.4797e+00 -3.2991e+00 -2.4623e+00 +3.8097e-01 -3.0463e-01 -3.1719e+00 -9.3571e-01 +1.7268e+00 +2.2639e+00 -2.6946e+00 +1.2269e+00 -1.8394e+00 +7.4589e-01 +2.5735e+00 +2.9683e+00 -2.6047e+00 +3.9966e+00 +7.6132e-02 -2.3821e+00 +3.7123e-01
1989 +3.597804721e-07 +3.597804721e-07 -2.145899996e+02 -2.145899996e+02 -3.4691e+00 -3.3200e+00 -2.4460e+00 +3.6253e-01 -3.0277e-01 -3.1537e+00 -9.1938e-01 +1.7208e+00 +2.2661e+00 -2.6855e+00 +1.2262e+00 -1.8402e+00 +7.3011e-01 +2.5693e+00 +2.9672e+00 -2.6064e+00 +3.9954e+00 +8.9756e-02 -2.3721e+00 +3.6796e-01
1992 +2.321652630e-07 +2.321652630e-07 -2.145899998e+02 -2.145899998e+02 -3.4517e+00 -3.3001e+00 -2.4428e+00 +3.5571e-01 -2.9561e-01 -3.1451e+00 -9.2380e-01 +1.7257e+00 +2.2691e+00 -2.6674e+00 +1.2369e+00 -1.8199e+00 +7.3905e-01 +2.5578e+00 +2.9665e+00 -2.6099e+00 +3.9935e+00 +9.7913e-02 -2.3689e+00 +3.7505e-01
2069 +5.425377481e-08 +5.425377481e-08 -2.145899999e+02 -2.145899999e+02 -3.4675e+00 -3.3178e+00 -2.4595e+00 +3.6408e-01 -3.0002e-01 -3.1558e+00 -9.3452e-01 +1.7212e+00 +2.2609e+00 -2.6818e+00 +1.2456e+00 -1.8278e+00 +7.5159e-01 +2.5682e+00 +2.9825e+00 -2.6173e+00 +3.9842e+00 +7.7855e-02 -2.3755e+00 +3.5830e-01
2199 +3.612902333e-08 +3.612902333e-08 -2.145900000e+02 -2.145900000e+02 -3.4769e+00 -3.3176e+00 -2.4624e+00 +3.6699e-01 -2.9349e-01 -3.1413e+00 -9.1921e-01 +1.7292e+00 +2.2602e+00 -2.6870e+00 +1.2242e+00 -1.8272e+00 +7.4823e-01 +2.5678e+00 +2.9643e+00 -2.6181e+00 +3.9877e+00 +8.8333e-02 -2.3751e+00 +3.6443e-01
2225 +1.173404485e-08 +1.173404485e-08 -2.145900000e+02 -2.145900000e+02 -3.4706e+00 -3.3074e+00 -2.4539e+00 +3.5685e-01 -2.9628e-01 -3.1296e+00 -9.1706e-01 +1.7175e+00 +2.2531e+00 -2.6843e+00 +1.2308e+00 -1.8161e+00 +7.5093e-01 +2.5663e+00 +2.9460e+00 -2.6064e+00 +3.9910e+00 +7.4835e-02 -2.3696e+00 +3.5935e-01
2305 +7.068706509e-09 +7.068706509e-09 -2.145900000e+02 -2.145900000e+02 -3.4795e+00 -3.3087e+00 -2.4570e+00 +3.6462e-01 -2.9198e-01 -3.1226e+00 -9.2528e-01 +1.7162e+00 +2.2534e+00 -2.6831e+00 +1.2180e+00 -1.8178e+00 +7.5467e-01 +2.5741e+00 +2.9538e+00 -2.6151e+00 +3.9890e+00 +8.0126e-02 -2.3705e+00 +3.6104e-01
2354 +4.975703405e-09 +4.975703405e-09 -2.145900000e+02 -2.145900000e+02 -3.4731e+00 -3.3084e+00 -2.4581e+00 +3.5775e-01 -2.9824e-01 -3.1239e+00 -9.2994e-01 +1.7099e+00 +2.2459e+00 -2.6818e+00 +1.2229e+00 -1.8103e+00 +7.5350e-01 +2.5784e+00 +2.9521e+00 -2.6161e+00 +3.9921e+00 +7.6892e-02 -2.3730e+00 +3.6438e-01
2391 +2.730956794e-09 +2.730956794e-09 -2.145900000e+02 -2.145900000e+02 -3.4756e+00 -3.3084e+00 -2.4566e+00 +3.5863e-01 -2.9434e-01 -3.1286e+00 -9.3065e-01 +1.7077e+00 +2.2549e+00 -2.6874e+00 +1.2286e+00 -1.8134e+00 +7.5989e-01 +2.5722e+00 +2.9533e+00 -2.6133e+00 +3.9932e+00 +8.1455e-02 -2.3705e+00 +3.6543e-01
2396 +8.875531421e-10 +8.875531421e-10 -2.145900000e+02 -2.145900000e+02 -3.4796e+00 -3.3042e+00 -2.4483e+00 +3.6137e-01 -2.9130e-01 -3.1286e+00 -9.2301e-01 +1.7155e+00 +2.2432e+00 -2.6849e+00 +1.2210e+00 -1.8137e+00 +7.5396e-01 +2.5712e+00 +2.9528e+00 -2.6179e+00 +3.9919e+00 +8.4668e-02 -2.3777e+00 +3.6466e-01
2557 +4.697255918e-10 +4.697255918e-10 -2.145900000e+02 -2.145900000e+02 -3.4725e+00 -3.3109e+00 -2.4517e+00 +3.5951e-01 -2.9027e-01 -3.1347e+00 -9.2557e-01 +1.7120e+00 +2.2478e+00 -2.6866e+00 +1.2272e+00 -1.8142e+00 +7.5709e-01 +2.5740e+00 +2.9565e+00 -2.6214e+00 +3.9959e+00 +8.3998e-02 -2.3756e+00 +3.6876e-01
2570 +1.933528893e-10 +1.933528893e-10 -2.145900000e+02 -2.145900000e+02 -3.4734e+00 -3.3079e+00 -2.4502e+00 +3.5673e-01 -2.8834e-01 -3.1313e+00 -9.2555e-01 +1.7135e+00 +2.2474e+00 -2.6854e+00 +1.2265e+00 -1.8135e+00 +7.5633e-01 +2.5718e+00 +2.9559e+00 -2.6160e+00 +3.9960e+00 +8.2375e-02 -2.3757e+00 +3.6944e-01
2620 +8.830625120e-11 +8.830625120e-11 -2.145900000e+02 -2.145900000e+02 -3.4725e+00 -3.3044e+00 -2.4496e+00 +3.5828e-01 -2.8747e-01 -3.1309e+00 -9.2354e-01 +1.7154e+00 +2.2476e+00 -2.6848e+00 +1.2268e+00 -1.8145e+00 +7.5440e-01 +2.5738e+00 +2.9571e+00 -2.6176e+00 +3.9967e+00 +8.2609e-02 -2.3762e+00 +3.6685e-01
2685 +4.851585800e-11 +4.851585800e-11 -2.145900000e+02 -2.145900000e+02 -3.4713e+00 -3.3070e+00 -2.4503e+00 +3.5759e-01 -2.8940e-01 -3.1303e+00 -9.2299e-01 +1.7151e+00 +2.2487e+00 -2.6861e+00 +1.2271e+00 -1.8137e+00 +7.5744e-01 +2.5736e+00 +2.9543e+00 -2.6156e+00 +3.9970e+00 +8.1532e-02 -2.3762e+00 +3.6576e-01
2702 +2.361844054e-11 +2.361844054e-11 -2.145900000e+02 -2.145900000e+02 -3.4718e+00 -3.3047e+00 -2.4502e+00 +3.5843e-01 -2.9057e-01 -3.1333e+00 -9.2281e-01 +1.7168e+00 +2.2471e+00 -2.6846e+00 +1.2281e+00 -1.8125e+00 +7.5739e-01 +2.5743e+00 +2.9544e+00 -2.6162e+00 +3.9978e+00 +8.4769e-02 -2.3772e+00 +3.6683e-01
2771 +1.267608241e-11 +1.267608241e-11 -2.145900000e+02 -2.145900000e+02 -3.4718e+00 -3.3067e+00 -2.4499e+00 +3.5774e-01 -2.8979e-01 -3.1313e+00 -9.2263e-01 +1.7162e+00 +2.2480e+00 -2.6856e+00 +1.2275e+00 -1.8134e+00 +7.5481e-01 +2.5738e+00 +2.9551e+00 -2.6174e+00 +3.9971e+00 +8.3706e-02 -2.3762e+00 +3.6650e-01
2777 +9.094947018e-12 +9.094947018e-12 -2.145900000e+02 -2.145900000e+02 -3.4700e+00 -3.3068e+00 -2.4498e+00 +3.5799e-01 -2.9132e-01 -3.1317e+00 -9.2296e-01 +1.7162e+00 +2.2482e+00 -2.6852e+00 +1.2281e+00 -1.8130e+00 +7.5510e-01 +2.5746e+00 +2.9548e+00 -2.6171e+00 +3.9989e+00 +8.3030e-02 -2.3758e+00 +3.6559e-01
2796 +5.542233339e-12 +5.542233339e-12 -2.145900000e+02 -2.145900000e+02 -3.4717e+00 -3.3068e+00 -2.4499e+00 +3.5832e-01 -2.9094e-01 -3.1298e+00 -9.2343e-01 +1.7152e+00 +2.2482e+00 -2.6860e+00 +1.2270e+00 -1.8131e+00 +7.5471e-01 +2.5739e+00 +2.9557e+00 -2.6159e+00 +3.9986e+00 +8.3439e-02 -2.3753e+00 +3.6619e-01
