% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
4971 +9.854010478e-03 +9.854010478e-03 +3.137985401e+01 +3.137985401e+01 -2.4866e-01 +1.8904e+00 -3.9155e+00 +3.7247e+00 -1.9311e+00 +2.7825e-01 -3.4607e+00 +1.9884e+00 +3.4401e-01 -1.3127e-01 -6.8406e-01 +2.8105e+00 -1.6592e+00 +3.0392e+00 -4.3549e-01 +3.1929e+00 -3.6940e-01 -2.8650e+00 +1.2343e+00 -2.0259e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.101753599e+05 +3.101753599e+05 +3.091753599e+05 +3.091753599e+05 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
13 +2.323936911e+05 +2.323936911e+05 +2.313936911e+05 +2.313936911e+05 +2.6277e-01 +1.0537e+00 +4.1484e-02 +1.0737e+00 +2.7483e-01 +1.2946e-01 -1.1585e-01 +4.5325e-01 +1.1177e+00 +1.2511e+00 +1.2458e-01 +1.1825e+00 +7.0129e-01 +7.3504e-01 +2.1065e-01 +1.3432e-01 +1.3927e-01 +7.5333e-01 +1.9892e-01 +1.0263e+00
38 +1.416612202e+05 +1.416612202e+05 +1.406612202e+05 +1.406612202e+05 +2.6878e-01 +1.0952e+00 -1.3082e-01 +9.4926e-01 +7.2235e-01 +4.1814e-01 +3.1705e-01 +1.0701e+00 +8.7309e-01 +1.2897e+00 -2.3565e-01 +1.0118e+00 +6.2297e-01 +7.4088e-01 -5.1369e-02 -1.4072e-01 +2.8033e-01 +1.2037e+00 -2.4169e-01 +1.8209e+00
76 +9.894828626e+04 +9.894828626e+04 +9.794828626e+04 +9.794828626e+04 +4.9390e-01 +1.0620e+00 -1.1856e-01 -1.8066e-01 -2.7149e-01 +7.0237e-01 +6.1232e-01 +1.6038e+00 +9.4865e-01 +8.1644e-01 -2.0053e-01 +1.3697e+00 +3.7345e-01 +2.9681e-01 -6.2841e-01 +1.9039e-01 +8.7915e-01 +9.1490e-01 -1.8193e+00 +3.0122e+00
101 +6.308782809e+04 +6.308782809e+04 +6.208782809e+04 +6.208782809e+04 +1.1693e+00 +1.3380e+00 +1.9193e-01 +1.2624e+00 +1.7038e-02 +6.7519e-01 +5.3912e-01 +2.1096e+00 +1.1616e+00 +1.4490e+00 +3.3057e-01 +1.1006e+00 +2.6643e-01 +1.4354e+00 -2.4093e-01 -4.4406e-01 +8.8553e-01 +1.5648e+00 -1.7395e+00 +2.2058e+00
123 +3.585068062e+04 +3.585068062e+04 +3.485068062e+04 +3.485068062e+04 +1.0771e+00 +1.2088e+00 +7.7556e-01 +5.3942e-01 -3.1992e-01 +1.0950e+00 -3.0991e-01 +2.0784e+00 +1.7150e+00 +1.9755e+00 -2.4853e-01 +8.7021e-01 +5.1629e-01 +6.0031e-01 -5.1081e-01 -1.1090e+00 +4.6674e-01 +2.1759e+00 -2.4883e+00 +2.8641e+00
135 +2.211382195e+04 +2.211382195e+04 +2.111382195e+04 +2.111382195e+04 +1.7124e+00 +1.8752e+00 +6.3846e-01 +1.4643e+00 -9.9943e-01 +1.1739e+00 -2.6514e-01 +2.4657e+00 +1.5248e+00 +2.0620e+00 -6.5905e-01 +1.3576e+00 -1.6301e-01 +1.1867e+00 -7.6191e-01 -1.2285e+00 +9.3774e-01 +1.8519e+00 -2.5031e+00 +3.9963e+00
159 +1.571113691e+04 +1.571113691e+04 +1.471113691e+04 +1.471113691e+04 +1.2560e+00 +2.4602e+00 +5.2063e-01 -5.2259e-02 -1.0347e+00 +1.2041e+00 -6.9556e-01 +1.3282e+00 +7.9786e-01 +2.2929e+00 -8.7233e-01 +8.1635e-01 +3.8918e-01 +1.5287e+00 -2.1537e+00 -2.4314e+00 +1.4231e-01 +2.4055e+00 -3.4267e+00 +4.1588e+00
178 +9.536451826e+03 +9.536451826e+03 +8.536451826e+03 +8.536451826e+03 +1.5442e+00 +2.9475e+00 +8.5115e-02 +5.0022e-01 -1.1708e+00 +1.5438e+00 -9.6404e-01 +2.6218e+00 +9.1843e-01 +1.7780e+00 -2.8000e-01 +4.0110e-01 -2.4796e-01 +1.2409e+00 -1.5558e+00 -1.7830e+00 +6.5388e-01 +2.9332e+00 -3.8957e+00 +4.2097e+00
193 +5.328015477e+03 +5.328015477e+03 +4.328015477e+03 +4.328015477e+03 +1.5462e+00 +2.5503e+00 +1.5303e-01 -4.6902e-01 -5.1024e-01 +2.2927e-01 -2.7464e-01 +3.5591e+00 +1.6480e+00 +2.7437e+00 +6.1667e-02 +1.0608e+00 +5.9360e-02 +8.2590e-01 -2.1616e+00 -2.3827e+00 -6.2646e-01 +2.5909e+00 -4.4641e+00 +3.9388e+00
204 +7.295907995e+02 +7.295907995e+02 -2.704092005e+02 -2.704092005e+02 +2.3665e+00 +2.8024e+00 -1.1072e+00 +1.2382e+00 -6.3018e-01 +2.6520e+00 -4.3115e-01 +3.2390e+00 +1.3944e+00 +2.2640e+00 +1.6726e-01 +5.8299e-01 +4.4396e-01 +1.4068e+00 -3.0627e+00 -2.7514e+00 +1.0507e+00 +3.6769e+00 -4.7284e+00 +3.4345e+00
235 +4.203547501e+02 +4.203547501e+02 -5.796452499e+02 -5.796452499e+02 +1.7597e+00 +3.8680e+00 -1.8403e+00 +7.2570e-01 -1.0497e+00 +2.6950e+00 +4.2227e-01 +3.4906e+00 +1.8368e+00 +3.9978e+00 -4.1455e-01 +5.8294e-01 -6.4434e-01 +1.3469e-01 -4.2581e+00 -3.2961e+00 +6.0163e-01 +2.6926e+00 -6.4486e+00 +5.1159e+00
255 +3.974695117e+02 +3.974695117e+02 -6.025304883e+02 -6.025304883e+02 +3.6129e+00 +3.3569e+00 +1.6454e-01 +9.1345e-01 -4.5727e-01 +1.7637e+00 -2.0567e-01 +2.1760e+00 +1.1903e+00 +2.7556e+00 +1.6488e+00 +2.0215e-01 -3.4189e-01 +1.6070e+00 -4.3249e+00 -3.5805e+00 +6.5227e-01 +5.9453e+00 -7.0067e+00 +5.6458e+00
523 +2.501838618e+02 +2.501838618e+02 -7.498161382e+02 -7.498161382e+02 +3.8095e+00 +2.6476e+00 -1.8350e+00 +1.9161e+00 +2.1235e+00 +2.7155e+00 +6.4577e-01 +1.4980e+00 -1.1747e+00 +3.4602e+00 +1.2324e+00 -1.8468e-01 -2.6264e+00 -1.3743e+00 -4.7282e+00 -6.3437e+00 -4.9923e-01 +6.0740e+00 -5.9332e+00 +3.7407e+00
654 +1.447459522e+02 +1.447459522e+02 -8.552540478e+02 -8.552540478e+02 +1.4644e+00 +9.4831e-01 -1.3766e+00 +2.3015e+00 +1.8216e+00 +1.6193e+00 +1.9048e+00 -6.0014e-01 -9.4307e-01 +1.4236e+00 +1.4023e+00 -3.1936e-01 -4.6540e+00 +4.0957e-01 -4.2533e+00 -5.6124e+00 -2.3551e+00 +4.8718e+00 -4.0094e+00 +4.3337e+00
871 +9.942643944e+01 +9.942643944e+01 -9.005735606e+02 -9.005735606e+02 +1.7906e+00 -8.5605e-01 -1.1020e+00 +1.0057e+00 +2.2105e+00 +9.1406e-01 +4.3327e-01 -1.8615e+00 -8.1067e-01 +1.4324e+00 +2.2250e+00 +1.3283e-01 -3.9286e+00 -1.7117e-01 -2.5745e+00 -4.2524e+00 -2.0310e+00 +4.0923e+00 -4.0753e+00 +3.7836e+00
1141 +5.673278718e+01 +5.673278718e+01 -9.432672128e+02 -9.432672128e+02 +1.4787e+00 -1.6860e+00 +3.7083e-01 +2.2355e+00 +2.4974e+00 -1.0466e-01 -7.0778e-01 -2.0748e+00 -1.3231e+00 +2.4634e+00 +2.1788e+00 +3.4961e-01 -4.4619e+00 -3.3391e-01 -3.0163e+00 -4.3979e+00 -3.2141e+00 +3.8281e+00 -3.8788e+00 +3.6147e+00
1472 +3.351409844e+01 +3.351409844e+01 -9.664859016e+02 -9.664859016e+02 +1.1601e+00 -2.4730e+00 +6.8064e-01 +3.0191e+00 +1.2490e+00 -9.6282e-02 -8.0086e-01 -2.0977e+00 -1.4862e+00 +2.2959e+00 +1.8794e+00 +3.3650e-01 -3.5665e+00 +5.7174e-01 -2.4806e+00 -4.1480e+00 -3.4342e+00 +4.0383e+00 -3.6969e+00 +3.0496e+00
1666 +2.441478527e+01 +2.441478527e+01 -9.755852147e+02 -9.755852147e+02 +1.5105e+00 -2.4158e+00 +1.1517e+00 +3.1034e+00 +5.3623e-01 -3.3419e-01 -1.1025e+00 -2.3123e+00 -1.4775e+00 +2.2181e+00 +2.2733e+00 +1.0375e+00 -3.6003e+00 +1.0652e+00 -2.1565e+00 -4.1204e+00 -3.1241e+00 +3.8199e+00 -3.7696e+00 +2.9503e+00
1888 +1.460179125e+01 +1.460179125e+01 -9.853982088e+02 -9.853982088e+02 +1.2913e+00 -3.0631e+00 +1.6089e+00 +2.7341e+00 -1.2542e-02 -5.7526e-01 -8.6056e-01 -2.9144e+00 -1.1989e+00 +1.8776e+00 +1.8890e+00 +1.2279e+00 -3.1326e+00 +1.5055e+00 -2.1148e+00 -3.7350e+00 -2.7847e+00 +3.2362e+00 -3.7341e+00 +3.4606e+00
2086 +9.424046998e+00 +9.424046998e+00 -9.905759530e+02 -9.905759530e+02 +8.9834e-01 -3.2298e+00 +1.8862e+00 +2.9745e+00 -2.6720e-01 -5.2714e-01 -9.1478e-01 -3.1480e+00 -1.0740e+00 +1.6247e+00 +1.4394e+00 +1.2430e+00 -2.9711e+00 +2.1387e+00 -2.1472e+00 -3.1276e+00 -2.7637e+00 +3.1494e+00 -3.3852e+00 +3.7122e+00
2289 +6.181203963e+00 +6.181203963e+00 -9.938187960e+02 -9.938187960e+02 +4.4995e-01 -3.0812e+00 +1.9929e+00 +3.1082e+00 -2.6976e-01 -3.4762e-01 -6.7877e-01 -3.4306e+00 -1.2939e+00 +1.6597e+00 +1.6128e+00 +1.5110e+00 -2.6711e+00 +2.3707e+00 -2.0925e+00 -2.8477e+00 -3.0181e+00 +3.3474e+00 -3.4404e+00 +3.5496e+00
2392 +3.967430422e+00 +3.967430422e+00 -9.960325696e+02 -9.960325696e+02 +2.9672e-01 -3.2083e+00 +2.2814e+00 +3.3744e+00 -4.8553e-01 -2.9656e-01 -8.5646e-01 -3.5010e+00 -1.2366e+00 +1.6308e+00 +1.5223e+00 +1.6662e+00 -2.8150e+00 +2.5006e+00 -2.2719e+00 -2.5808e+00 -2.9824e+00 +3.1484e+00 -3.5380e+00 +3.8433e+00
2555 +2.191102357e+00 +2.191102357e+00 -9.978088976e+02 -9.978088976e+02 +1.8651e-01 -3.1530e+00 +2.4362e+00 +3.2398e+00 -5.6932e-01 -2.1513e-01 -6.7902e-01 -3.7232e+00 -1.3470e+00 +1.3456e+00 +1.3686e+00 +1.9000e+00 -2.6491e+00 +2.7570e+00 -2.3193e+00 -2.5350e+00 -2.9234e+00 +3.1770e+00 -3.3539e+00 +3.7496e+00
2644 +1.508003660e+00 +1.508003660e+00 -9.984919963e+02 -9.984919963e+02 +5.4825e-02 -3.1348e+00 +2.5095e+00 +3.2553e+00 -5.9549e-01 -7.9951e-02 -8.3084e-01 -3.9001e+00 -1.2135e+00 +1.3603e+00 +1.3692e+00 +1.9989e+00 -2.6168e+00 +2.7531e+00 -2.3280e+00 -2.4613e+00 -2.8609e+00 +3.1673e+00 -3.3551e+00 +3.7844e+00
2859 +9.974170305e-01 +9.974170305e-01 -9.990025830e+02 -9.990025830e+02 +9.2268e-02 -3.2709e+00 +2.5750e+00 +3.4104e+00 -6.9395e-01 -7.4827e-02 -7.3818e-01 -3.9334e+00 -1.1941e+00 +1.2249e+00 +1.3970e+00 +2.0034e+00 -2.6518e+00 +2.7027e+00 -2.3695e+00 -2.4145e+00 -2.7758e+00 +3.0128e+00 -3.4459e+00 +3.7559e+00
3056 +5.744574080e-01 +5.744574080e-01 -9.994255426e+02 -9.994255426e+02 -3.3556e-02 -3.3316e+00 +2.6479e+00 +3.4943e+00 -7.6716e-01 -1.2854e-01 -7.3665e-01 -3.8125e+00 -1.0535e+00 +1.1714e+00 +1.4000e+00 +2.0211e+00 -2.6142e+00 +2.8429e+00 -2.4154e+00 -2.2883e+00 -2.6751e+00 +3.0274e+00 -3.2972e+00 +3.6847e+00
3222 +3.853006298e-01 +3.853006298e-01 -9.996146994e+02 -9.996146994e+02 -1.0306e-02 -3.2779e+00 +2.6970e+00 +3.4911e+00 -8.2948e-01 -1.1093e-01 -7.1293e-01 -3.8482e+00 -1.1627e+00 +1.1327e+00 +1.3976e+00 +2.1156e+00 -2.5788e+00 +2.8891e+00 -2.4346e+00 -2.3330e+00 -2.6847e+00 +2.9736e+00 -3.3061e+00 +3.6930e+00
3337 +2.448664021e-01 +2.448664021e-01 -9.997551336e+02 -9.997551336e+02 -7.0500e-02 -3.3349e+00 +2.7059e+00 +3.5075e+00 -7.5161e-01 -8.7003e-02 -7.8359e-01 -3.9355e+00 -1.1733e+00 +1.1610e+00 +1.3761e+00 +2.0955e+00 -2.5676e+00 +2.9086e+00 -2.4431e+00 -2.3405e+00 -2.7392e+00 +2.9826e+00 -3.2622e+00 +3.6842e+00
3576 +1.555750551e-01 +1.555750551e-01 -9.998444249e+02 -9.998444249e+02 -1.1808e-01 -3.3119e+00 +2.7321e+00 +3.5647e+00 -7.8729e-01 -5.8094e-02 -7.6277e-01 -3.8997e+00 -1.1544e+00 +1.1582e+00 +1.3732e+00 +2.1018e+00 -2.5854e+00 +2.9578e+00 -2.4401e+00 -2.2941e+00 -2.6989e+00 +2.9595e+00 -3.2209e+00 +3.7041e+00
3683 +9.729272535e-02 +9.729272535e-02 -9.999027073e+02 -9.999027073e+02 -1.4167e-01 -3.3101e+00 +2.7551e+00 +3.5753e+00 -8.0097e-01 -5.7626e-02 -7.5946e-01 -3.9235e+00 -1.1858e+00 +1.1680e+00 +1.3673e+00 +2.1332e+00 -2.5602e+00 +2.9722e+00 -2.4510e+00 -2.2746e+00 -2.6696e+00 +2.9395e+00 -3.2222e+00 +3.6912e+00
3876 +5.493395135e-02 +5.493395135e-02 -9.999450660e+02 -9.999450660e+02 -1.5832e-01 -3.3207e+00 +2.7845e+00 +3.5706e+00 -8.2674e-01 -6.0906e-02 -7.4923e-01 -3.9068e+00 -1.1649e+00 +1.1640e+00 +1.3659e+00 +2.1435e+00 -2.5619e+00 +2.9969e+00 -2.4299e+00 -2.2627e+00 -2.6914e+00 +2.9151e+00 -3.1849e+00 +3.6814e+00
4136 +3.802983930e-02 +3.802983930e-02 -9.999619702e+02 -9.999619702e+02 -1.6235e-01 -3.3221e+00 +2.7774e+00 +3.5592e+00 -8.1303e-01 -6.4886e-02 -7.6833e-01 -3.8996e+00 -1.1672e+00 +1.1765e+00 +1.3564e+00 +2.1442e+00 -2.5442e+00 +2.9806e+00 -2.4543e+00 -2.2606e+00 -2.6783e+00 +2.8923e+00 -3.1585e+00 +3.6544e+00
4179 +2.232399943e-02 +2.232399943e-02 -9.999776760e+02 -9.999776760e+02 -1.6133e-01 -3.3273e+00 +2.7894e+00 +3.5676e+00 -8.2569e-01 -6.2546e-02 -7.5740e-01 -3.9135e+00 -1.1730e+00 +1.1777e+00 +1.3569e+00 +2.1446e+00 -2.5301e+00 +2.9827e+00 -2.4547e+00 -2.2624e+00 -2.6917e+00 +2.8836e+00 -3.1690e+00 +3.6407e+00
4590 +1.246446306e-02 +1.246446306e-02 -9.999875355e+02 -9.999875355e+02 -1.6694e-01 -3.3247e+00 +2.8065e+00 +3.5775e+00 -8.3725e-01 -5.4154e-02 -7.5989e-01 -3.8877e+00 -1.1795e+00 +1.1776e+00 +1.3430e+00 +2.1512e+00 -2.5249e+00 +2.9780e+00 -2.4364e+00 -2.2625e+00 -2.6881e+00 +2.8636e+00 -3.1691e+00 +3.6414e+00
4736 +8.854670139e-03 +8.854670139e-03 -9.999911453e+02 -9.999911453e+02 -1.7418e-01 -3.3217e+00 +2.8078e+00 +3.5748e+00 -8.3770e-01 -5.6490e-02 -7.6412e-01 -3.8822e+00 -1.1838e+00 +1.1794e+00 +1.3437e+00 +2.1525e+00 -2.5306e+00 +2.9804e+00 -2.4372e+00 -2.2591e+00 -2.6849e+00 +2.8571e+00 -3.1664e+00 +3.6353e+00
4874 +5.612604352e-03 +5.612604352e-03 -9.999943874e+02 -9.999943874e+02 -1.7133e-01 -3.3174e+00 +2.8129e+00 +3.5659e+00 -8.3339e-01 -6.1316e-02 -7.6284e-01 -3.8961e+00 -1.1779e+00 +1.1900e+00 +1.3442e+00 +2.1537e+00 -2.5285e+00 +2.9809e+00 -2.4396e+00 -2.2606e+00 -2.6833e+00 +2.8522e+00 -3.1708e+00 +3.6288e+00
% function evaluation | noise-free fitness - Fopt (1.319200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.015184065e+06 +1.015184065e+06 +1.015315985e+06 +1.015315985e+06 +1.0162e+00 +5.4355e-01 +3.4216e-01 +1.4024e+00 +7.7903e-01 +4.0795e-01 +4.9656e-01 +4.5585e-01 +1.0457e+00 +7.2870e-01 +4.2413e-01 +6.2647e-01 +6.3651e-01 +2.4253e-01 -8.3005e-02 +5.7340e-01 +5.1932e-01 +6.8926e-01 +1.2033e+00 +4.4604e-01
2 +8.916875872e+05 +8.916875872e+05 +8.918195072e+05 +8.918195072e+05 +7.8405e-01 +8.3336e-01 +2.2275e-01 +1.0072e+00 +3.7290e-01 +8.8525e-02 +2.2903e-01 +7.3519e-01 +1.2855e+00 +1.2977e+00 -1.0148e-01 +9.9380e-01 +5.9293e-01 +1.5133e-01 +7.9823e-01 +6.0168e-01 +1.9086e-01 +1.0271e+00 +7.2453e-01 +1.2947e+00
37 +6.293044152e+05 +6.293044152e+05 +6.294363352e+05 +6.294363352e+05 +3.3617e-01 +1.4896e+00 -1.6603e-01 +4.9344e-01 +1.6552e-01 -2.8239e-01 -2.8705e-03 +3.9160e-01 +5.5412e-01 +8.9813e-01 +1.8917e-01 +9.9663e-01 +1.0035e+00 +1.1231e+00 +9.2506e-01 +2.2446e-01 +9.1929e-01 +1.0428e+00 +7.4634e-01 +1.0996e+00
114 +3.645032558e+05 +3.645032558e+05 +3.646351758e+05 +3.646351758e+05 +5.3322e-01 +2.7096e+00 -1.3074e+00 +1.5048e+00 -1.2573e-01 +2.0835e-01 -1.6363e+00 +1.1870e+00 +8.5361e-02 +1.5534e+00 +5.7062e-02 +2.4731e+00 +2.1036e-01 +8.9759e-01 +5.4979e-01 +4.7682e-01 +2.2512e+00 +1.2253e+00 +8.0314e-01 +1.1491e+00
150 +2.403358061e+05 +2.403358061e+05 +2.404677261e+05 +2.404677261e+05 -8.5968e-01 +2.9306e+00 -2.1378e+00 +1.7111e+00 +1.2270e-01 -1.5939e-01 -2.6592e+00 +2.0593e+00 +2.6976e-01 +2.4557e+00 +8.3737e-01 +1.9988e+00 -3.3810e-03 +2.1478e+00 +4.7344e-01 -2.7114e-01 +3.7008e+00 +1.5832e+00 +5.3659e-01 +1.6192e+00
181 +1.363841892e+05 +1.363841892e+05 +1.365161092e+05 +1.365161092e+05 -1.8515e+00 +3.3056e+00 -2.6559e+00 +2.4767e+00 -1.2241e+00 -8.2188e-01 -4.5808e+00 +8.2658e-01 +4.9077e-01 +6.8090e-01 +8.3392e-01 +2.1514e+00 -7.8090e-01 +1.0077e+00 -3.3869e-02 -1.3744e+00 +3.2669e+00 +3.0656e+00 +9.8228e-01 +1.0404e+00
202 +8.988714208e+04 +8.988714208e+04 +9.001906208e+04 +9.001906208e+04 -1.9186e+00 +2.3919e+00 -2.9380e+00 +1.7633e+00 -9.8628e-01 -6.3909e-01 -3.2769e+00 +2.2640e+00 -8.9379e-01 +1.8820e+00 +8.0363e-01 +1.9170e+00 -1.5939e+00 +2.9896e+00 -1.0061e+00 -1.6167e+00 +2.3681e+00 +1.4997e+00 +1.0848e-01 +1.1455e+00
205 +6.165492188e+04 +6.165492188e+04 +6.178684188e+04 +6.178684188e+04 -2.6890e+00 +4.3528e+00 -3.5865e+00 +1.1772e+00 -1.4745e+00 -1.3842e+00 -6.4426e+00 +1.7683e+00 +1.0906e+00 +3.0125e+00 -2.3582e-01 +8.2352e-01 -1.5000e+00 +1.9795e+00 -1.1896e+00 -1.5622e+00 +3.0494e+00 +1.5275e+00 +1.2562e+00 +1.8906e+00
226 +3.555206283e+04 +3.555206283e+04 +3.568398283e+04 +3.568398283e+04 -2.4691e+00 +4.9146e+00 -4.8381e+00 +1.0302e+00 -2.3046e+00 -1.4167e+00 -5.4148e+00 +2.6914e+00 +1.3754e+00 +1.9154e+00 +3.6995e-01 +1.8179e+00 -1.7310e+00 +2.4723e+00 -1.5668e+00 -1.7587e+00 +5.0359e+00 +2.4598e+00 +1.8821e+00 +1.8384e+00
237 +7.887010351e+03 +7.887010351e+03 +8.018930351e+03 +8.018930351e+03 -3.4743e+00 +4.1060e+00 -5.7792e+00 +1.4219e+00 -2.7212e+00 -2.0419e+00 -5.6979e+00 +3.3072e+00 -1.0540e-01 +7.1094e-01 +1.7064e+00 +1.3310e+00 -3.4240e+00 +3.3151e+00 -5.7621e-01 -1.5179e+00 +4.3637e+00 +1.0478e+00 +2.4089e+00 +1.4728e+00
240 +3.655745199e+03 +3.655745199e+03 +3.787665199e+03 +3.787665199e+03 -3.1606e+00 +4.7924e+00 -4.8794e+00 +4.8425e-01 -2.1897e+00 -1.2370e+00 -7.3003e+00 +3.0030e+00 -1.5602e-01 +1.5602e+00 +4.3218e-01 +1.7515e+00 -2.4903e+00 +4.5295e+00 -1.6486e+00 -2.5166e+00 +4.2511e+00 +1.4999e+00 +8.8783e-01 +1.4249e-01
241 +1.599890764e+03 +1.599890764e+03 +1.731810764e+03 +1.731810764e+03 -3.7325e+00 +4.5987e+00 -5.1122e+00 +1.8606e-01 -4.4601e+00 -9.3007e-01 -6.4673e+00 +4.6954e+00 +7.6725e-01 +3.0922e+00 +5.1866e-01 +5.6949e-01 -4.0995e+00 +3.2816e+00 -1.5923e+00 -3.5902e+00 +6.1407e+00 +8.0318e-01 +6.1830e-01 +1.2761e+00
304 +1.170106841e+03 +1.170106841e+03 +1.302026841e+03 +1.302026841e+03 -4.0663e+00 +3.2498e+00 -5.8219e+00 -2.1614e+00 -4.3396e+00 -3.7153e-02 -7.9719e+00 +5.0057e+00 -1.3074e+00 +2.3362e+00 +2.1034e-01 +4.0470e-01 -3.9278e+00 +5.6321e+00 -1.8580e+00 -4.5935e+00 +6.8068e+00 +1.1585e+00 -2.7352e+00 +2.4827e+00
373 +6.512616936e+02 +6.512616936e+02 +7.831816936e+02 +7.831816936e+02 -5.6299e+00 +4.7193e+00 -6.2926e+00 +1.5863e+00 -4.8303e+00 -1.5454e+00 -1.1599e+01 +4.1354e+00 -8.7083e-01 +1.3892e+00 -1.8883e+00 +4.6912e-01 -2.1780e+00 +1.0132e+01 -4.2622e+00 -6.6201e+00 +9.9816e+00 -1.5237e+00 -2.2039e+00 +4.3037e+00
379 +3.974091193e+02 +3.974091193e+02 +5.293291193e+02 +5.293291193e+02 -7.3082e+00 +5.7464e+00 -5.9738e+00 +5.8973e-01 -3.6680e+00 +6.8244e-01 -8.4887e+00 +5.1795e+00 -5.3009e-02 +1.6251e+00 -3.2582e+00 +2.5957e+00 -3.3226e+00 +7.0377e+00 -2.6823e+00 -6.5163e+00 +7.2588e+00 -1.1370e+00 -8.2045e-01 +3.7775e-01
532 +2.331020226e+02 +2.331020226e+02 +3.650220226e+02 +3.650220226e+02 -8.4638e+00 +3.6449e+00 -5.8190e+00 +1.2024e+00 -3.8684e+00 -3.7194e+00 -8.6764e+00 +4.8059e+00 -2.3750e-01 +2.0072e-01 -6.0302e-01 +2.5012e+00 -1.5706e+00 +2.2140e+00 -8.4927e-01 -4.1105e+00 +4.2706e+00 +2.7947e+00 +1.7931e-02 +1.7638e+00
855 +1.499621325e+02 +1.499621325e+02 +2.818821325e+02 +2.818821325e+02 -7.4124e+00 +3.2380e+00 -5.9597e+00 -1.5585e+00 -3.3597e+00 -8.5865e-01 -8.1941e+00 +4.4292e+00 +4.8942e-01 -2.1569e-01 +8.1414e-01 +2.6778e+00 -4.1097e+00 +2.7915e+00 -3.5949e+00 -1.2814e+00 +5.8897e+00 +1.4637e+00 +3.1953e-03 +1.9534e+00
1147 +7.594014403e+01 +7.594014403e+01 +2.078601440e+02 +2.078601440e+02 -6.0949e+00 +2.7316e+00 -3.3068e+00 +7.0796e-01 -1.4702e+00 +7.1567e-01 -5.1276e+00 +6.3550e+00 +7.8194e-01 +1.3511e+00 +7.5482e-01 +3.0720e+00 -4.0666e+00 +2.7027e+00 -1.2927e+00 -1.3919e+00 +6.3636e+00 +2.9417e+00 -8.2384e-01 +1.0062e+00
1292 +6.306229382e+01 +6.306229382e+01 +1.949822938e+02 +1.949822938e+02 -6.5035e+00 +2.8186e+00 -4.0070e+00 -2.1747e-01 -1.8977e+00 +1.2242e+00 -5.0334e+00 +5.7243e+00 -5.0171e-01 +1.6021e+00 -2.1568e-01 +3.0866e+00 -4.1834e+00 +3.9006e+00 -2.7060e+00 -9.8241e-01 +4.8707e+00 +2.6183e+00 -9.3042e-01 +1.3065e+00
1421 +3.930070866e+01 +3.930070866e+01 +1.712207087e+02 +1.712207087e+02 -5.6083e+00 +2.7707e+00 -3.8781e+00 -2.3053e-01 -2.2076e+00 +6.7498e-01 -4.3599e+00 +4.7371e+00 -7.0883e-01 +1.8654e+00 +5.7951e-01 +3.6240e+00 -3.7869e+00 +2.8266e+00 -1.8750e+00 -4.1448e-01 +4.6269e+00 +2.0956e+00 -1.6248e+00 +1.8325e+00
1470 +2.481025734e+01 +2.481025734e+01 +1.567302573e+02 +1.567302573e+02 -5.4089e+00 +2.5510e+00 -3.7318e+00 -6.2347e-01 -1.8894e+00 +1.3440e+00 -5.1140e+00 +4.8404e+00 -5.0798e-01 +2.2781e+00 +2.5204e-01 +3.1522e+00 -3.9333e+00 +2.5200e+00 -2.3409e+00 +4.6613e-01 +4.9588e+00 +2.3435e+00 -1.2842e+00 +1.4596e+00
1567 +1.261034966e+01 +1.261034966e+01 +1.445303497e+02 +1.445303497e+02 -5.3277e+00 +2.3030e+00 -3.9460e+00 -1.0079e+00 -1.7447e+00 +1.6809e+00 -4.9855e+00 +3.9680e+00 -1.2742e+00 +2.1229e+00 +3.8979e-01 +3.9078e+00 -3.6513e+00 +2.4240e+00 -2.0900e+00 +1.3413e+00 +4.2795e+00 +3.0619e+00 -8.7078e-01 +1.3905e+00
1802 +9.954212203e+00 +9.954212203e+00 +1.418742122e+02 +1.418742122e+02 -5.2236e+00 +2.4062e+00 -4.1106e+00 -3.2103e-01 -2.1892e+00 +1.9420e+00 -3.6706e+00 +4.0344e+00 -1.3831e+00 +2.7124e+00 +7.1960e-01 +3.4770e+00 -4.1388e+00 +2.1212e+00 -2.4071e+00 +1.0790e+00 +4.2454e+00 +2.8246e+00 -9.7858e-01 +1.5137e+00
1967 +6.302013673e+00 +6.302013673e+00 +1.382220137e+02 +1.382220137e+02 -4.6513e+00 +2.4130e+00 -3.9572e+00 -3.9849e-01 -1.8472e+00 +2.0338e+00 -3.5086e+00 +4.0196e+00 -1.4732e+00 +2.8110e+00 +6.4027e-01 +3.6646e+00 -3.8675e+00 +2.1764e+00 -2.1665e+00 +1.1070e+00 +4.3309e+00 +2.9207e+00 -8.3641e-01 +1.5808e+00
